model	model_structure	hierarchy	k_depth	family	response	x	predicted	pred_q05	pred_q95
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.463883619535033	1.34360249857189	1.20596474517296	1.47498379867493
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.474255189231954	1.34066516555588	1.20281229033986	1.47195568524781
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.484626758928876	1.33792779693374	1.20009274250452	1.46929233026652
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.494998328625797	1.33537661688379	1.19781410736749	1.46620994209466
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.505369898322718	1.3329988098284	1.19546156965148	1.46404875257512
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.515741468019639	1.33078245271927	1.19318340608176	1.46214684136864
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.526113037716561	1.32871645215281	1.19124780262315	1.46034304759717
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.536484607413482	1.3267904859673	1.18921648665369	1.4582887693847
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.546856177110403	1.32499494899871	1.1871965946962	1.45630364686773
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.557227746807324	1.32332090269574	1.18530875011249	1.45456057069761
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.567599316504245	1.3217600283163	1.18368170791292	1.45314039538001
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.577970886201167	1.32030458344799	1.18234080840063	1.45146952480334
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.588342455898088	1.31894736161384	1.18123387735235	1.45029366946656
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.598714025595009	1.31768165474186	1.17999385448337	1.44893696590392
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.60908559529193	1.31650121829304	1.17897724007722	1.44756844221525
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.619457164988852	1.31540023885738	1.17781828388419	1.44682187615128
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.629828734685773	1.31437330404128	1.17659082297951	1.44574086583979
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.640200304382694	1.31341537448234	1.17553699421963	1.44470085774119
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.650571874079615	1.31252175783972	1.17480418550697	1.44373548859466
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.660943443776536	1.31168808461884	1.17414567389385	1.44318064217497
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.671315013473458	1.31091028569967	1.17313924092687	1.44256821292908
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.681686583170379	1.31018457144722	1.1720285625994	1.44182225881234
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.6920581528673	1.30950741229146	1.17129515239887	1.44108006674711
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.702429722564221	1.30887552067221	1.17067684608038	1.44022495605893
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.712801292261142	1.30828583425197	1.16999512877812	1.43979336283285
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.723172861958064	1.30773550030659	1.1691895517834	1.43936112791405
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.733544431654985	1.30722186121021	1.16862531010021	1.4386301769351
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.743916001351906	1.30674244093693	1.16816693535395	1.43803706429429
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.754287571048827	1.30629493250708	1.16776321252301	1.43765286939206
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.764659140745748	1.30587718631141	1.16721240174028	1.43717797799476
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.77503071044267	1.30548719925086	1.16684717877261	1.43680353039848
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.785402280139591	1.30512310463455	1.16661239521666	1.43637804648665
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.795773849836512	1.30478316278226	1.1663009088079	1.43592427183723
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.806145419533433	1.30446575228182	1.16605180387576	1.43549130643872
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.816516989230355	1.30416936185518	1.16563063570663	1.43505037674074
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.826888558927276	1.30389258279035	1.1651523367157	1.43474309265476
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.837260128624197	1.3036341018994	1.16474999212304	1.43440777705971
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.847631698321118	1.30339269496548	1.16455644668185	1.43423354363598
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.858003268018039	1.30316722064458	1.16433804593769	1.43412015817285
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.868374837714961	1.30295661479004	1.16401439042757	1.43399707444294
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.878746407411882	1.3027598851703	1.16371257669819	1.43387773710479
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.889117977108803	1.30257610655216	1.16347812117855	1.433449017529
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.899489546805724	1.3024044161241	1.16336892325908	1.43327390345688
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.909861116502645	1.30224400923585	1.16326722372248	1.43317955347336
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.920232686199567	1.30209413543207	1.16308345815863	1.43308733899443
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.930604255896488	1.30195409475962	1.16287515729899	1.4329262924388
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.940975825593409	1.30182323432936	1.16273086004131	1.43278772337806
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.95134739529033	1.30170094511471	1.16264539871603	1.43270485899613
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.961718964987252	1.30158665897048	1.16258507544235	1.4326254478993
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.972090534684173	1.30147984585669	1.16241361492414	1.43255201048927
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.982462104381094	1.30138001125302	1.16236949616679	1.43248409729835
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	0.992833674078015	1.30128669375077	1.16224760322654	1.43242129268439
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	1.00320524377494	1.30119946280993	1.16212169115254	1.43233756119235
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	1.01357681347186	1.30111791666994	1.16199740250438	1.43225509873414
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	1.02394838316878	1.30104168040349	1.16188911360038	1.4321785322954
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befa.st	1.0343199528657	1.30097040410341	1.16184198572591	1.43210744026999
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.00753455287049989	0.61779292540432	0.450740711710576	0.83765613940784
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.0179061225674211	0.609977016414917	0.44617097946893	0.822533602698403
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.0282776922643423	0.602383288323198	0.442373730470919	0.806193736495024
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.0386492619612635	0.595003488413172	0.438618175874207	0.790279771171687
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.0490208316581847	0.587829733070533	0.434628895815592	0.77671699094382
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.059392401355106	0.580854488896002	0.430156683278778	0.764474703720111
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.0697639710520272	0.574070554891817	0.426762586187815	0.751877254574641
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.0801355407489484	0.567471045654986	0.422175454683216	0.740826748633134
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.0905071104458696	0.561049375515301	0.41797591101414	0.728384519011718
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.100878680142791	0.554799243560204	0.413573797553707	0.718322735655246
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.111250249839712	0.548714619492441	0.409459037116311	0.70986495973598
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.121621819536633	0.542789730269955	0.40556167346465	0.700706407429177
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.131993389233554	0.537019047480773	0.401303200907608	0.691650037443494
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.142364958930476	0.531397275408726	0.397220297557966	0.683711171171821
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.152736528627397	0.525919339748679	0.393143206968479	0.67504924360008
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.163108098324318	0.52058037693263	0.389449160029596	0.666861176632102
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.173479668021239	0.515375724030486	0.385402001893894	0.659777265486629
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.183851237718161	0.51030090919167	0.381729803242629	0.6527802193706
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.194222807415082	0.505351642595839	0.377985156343628	0.645961125420758
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.204594377112003	0.500523807882998	0.373919592558194	0.638702382163793
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.214965946808924	0.495813454035192	0.370492040685156	0.633642406838818
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.225337516505845	0.491216787683669	0.366966231464189	0.627151073876512
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.235709086202767	0.486730165817071	0.363569892456021	0.620476234346987
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.246080655899688	0.482350088867691	0.360552465820061	0.614960901950976
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.256452225596609	0.478073194154293	0.356115966706454	0.609682253058099
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.26682379529353	0.473896249661287	0.352875844999545	0.604592813177012
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.277195364990451	0.469816148135302	0.349147883085301	0.599140038408159
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.287566934687373	0.465829901481364	0.345829997286919	0.594188543482477
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.297938504384294	0.461934635441942	0.34228542301197	0.589076617653141
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.308310074081215	0.458127584543172	0.338933555125679	0.584180232567345
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.318681643778136	0.454406087293473	0.335607191816363	0.579917624752307
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.329053213475058	0.450767581620706	0.332789604683317	0.576008734527706
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.339424783171979	0.44720960053479	0.329702923440698	0.571754068456769
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.3497963528689	0.443729768003527	0.326897037256937	0.567280067849242
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.360167922565821	0.440325795030067	0.323866195268183	0.562809147579386
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.370539492262742	0.436995475921157	0.321127310437674	0.558471140994989
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.380911061959664	0.43373668473592	0.318799269600662	0.554376845047506
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.391282631656585	0.430547371905544	0.31587827981157	0.5505169653077
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.401654201353506	0.427425561014796	0.313219365287947	0.546770646174918
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.412025771050427	0.424369345736799	0.310172062455035	0.542458320274472
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.422397340747348	0.421376886913019	0.307714484774159	0.538825744703426
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.43276891044427	0.418446409770861	0.305758967028219	0.535176526995741
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.443140480141191	0.415576201271699	0.302859354300184	0.531834865635532
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.453512049838112	0.412764607582576	0.300167749162393	0.528788230718675
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.463883619535033	0.410010031665214	0.297594856568894	0.525767120892161
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.474255189231954	0.407310930976286	0.295408097890323	0.522618142971389
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.484626758928876	0.404665815273281	0.293138726810518	0.519677046850771
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.494998328625797	0.402073244520591	0.290524994237317	0.516070805849968
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.505369898322718	0.399531826890752	0.288550044571031	0.51283549463021
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.515741468019639	0.39704021685604	0.286422688286646	0.510075259449356
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.526113037716561	0.394597113365901	0.284364184375681	0.506993025832886
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.536484607413482	0.392201258105933	0.282661213543751	0.504614470480168
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.546856177110403	0.389851433834377	0.28095151666365	0.501519329464864
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.557227746807324	0.387546462792276	0.279295938878982	0.498358547802605
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.567599316504245	0.385285205183697	0.277504578626552	0.495871934238105
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.577970886201167	0.38306655772258	0.275981138784385	0.49329746749276
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.588342455898088	0.380889452242969	0.274275766305262	0.490569508782942
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.598714025595009	0.378752854369553	0.272523177800272	0.487659431802376
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.60908559529193	0.376655762245621	0.270988148867479	0.484982099665811
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.619457164988852	0.374597205315659	0.269367474993294	0.482850199768514
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.629828734685773	0.37257624315998	0.267286952949173	0.480441744647403
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.640200304382694	0.370591964378934	0.265780683904631	0.478128208924136
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.650571874079615	0.368643485524315	0.263770840828309	0.475895216263761
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.660943443776536	0.366729950075786	0.262445544666742	0.473459677527739
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.671315013473458	0.364850527460165	0.260775066580123	0.471400366512577
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.681686583170379	0.363004412111613	0.258786486070599	0.469462348061356
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.6920581528673	0.361190822570799	0.257520904256216	0.467091130247492
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.702429722564221	0.359409000621245	0.25587498971054	0.464658482731369
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.712801292261142	0.357658210461149	0.254031885339587	0.463036127688325
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.723172861958064	0.355937737909051	0.252528937543606	0.461002123412391
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.733544431654985	0.354246889641801	0.250840577868139	0.459226967942871
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.743916001351906	0.352584992463367	0.249625969538038	0.457460139842558
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.754287571048827	0.350951392603089	0.247995492035484	0.455838718343732
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.764659140745748	0.349345455042049	0.247020113183827	0.454477646420364
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.77503071044267	0.347766562866305	0.245481867971092	0.452513603605759
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.785402280139591	0.34621411664579	0.244367009108327	0.450711005076187
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.795773849836512	0.344687533837737	0.243364262742732	0.448682985954679
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.806145419533433	0.343186248213547	0.241762498231079	0.447013660484155
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.816516989230355	0.34170970930807	0.240349904471485	0.445743297154805
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.826888558927276	0.340257381890318	0.239071337049226	0.443778462258761
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.837260128624197	0.338828745454677	0.237895546955658	0.442080489872806
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.847631698321118	0.337423293731729	0.236258241416528	0.440821739650129
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.858003268018039	0.336040534217838	0.235072904419104	0.43921298540216
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.868374837714961	0.334679987722688	0.233670287469233	0.437866824261292
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.878746407411882	0.333341187934018	0.232412602810556	0.436173004959096
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.889117977108803	0.332023680998803	0.231229401963761	0.434586723996358
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.899489546805724	0.330727025120203	0.229672963690362	0.433125494185516
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.909861116502645	0.329450790169601	0.228326259702514	0.431484726208483
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.920232686199567	0.3281945573131	0.227012943608501	0.430174478693556
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.930604255896488	0.326957918651873	0.225733803052091	0.428838705591783
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.940975825593409	0.325740476875792	0.224867327783754	0.427767041522962
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.95134739529033	0.324541844929782	0.223717643677712	0.426496579121423
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.961718964987252	0.323361645692375	0.222862514673952	0.425277615486476
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.972090534684173	0.322199511665964	0.221641961061849	0.423761266822204
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.982462104381094	0.321055084678278	0.220333838155495	0.422896618330456
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	0.992833674078015	0.319928015594612	0.219299030889797	0.42201421233485
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	1.00320524377494	0.318817964040398	0.218266525335555	0.42103829174222
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	1.01357681347186	0.317724598133667	0.217126328717253	0.420409661227163
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	1.02394838316878	0.316647594227038	0.2162473334296	0.419506503038323
PFT_sp_k0_gamma	PFT_sp_k0	PFT_sp	k0	gamma	befr.st	1.0343199528657	0.31558663665882	0.215134512372216	0.41895759744241
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befa.st	0.00753455287049989	2.308443318499	1.8285494333922	2.79892680587428
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befa.st	0.0179061225674211	2.24191911668039	1.79360357818006	2.69828594895923
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befa.st	0.0282776922643423	2.18008905112823	1.76376733217114	2.60847674451744
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befa.st	0.0386492619612635	2.12260449657206	1.73078630688662	2.52832009907627
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befa.st	0.0490208316581847	2.06914395192882	1.70263426217734	2.45584197735765
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befa.st	0.059392401355106	2.01941082584855	1.67124014740282	2.38501084701463
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befa.st	0.0697639710520272	1.97313141305425	1.64249461363607	2.33102284039815
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befa.st	0.0801355407489484	1.93005304398021	1.61561750963978	2.27801442798724
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befa.st	0.0905071104458696	1.88994239193671	1.59087528705444	2.22783127222956
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befa.st	0.100878680142791	1.85258392356878	1.5672584786363	2.18683773806814
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befa.st	0.111250249839712	1.81777847975408	1.544148241758	2.15133654710039
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befa.st	0.121621819536633	1.78534197531845	1.52072641551238	2.11366849650004
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befa.st	0.131993389233554	1.75510420705312	1.49968852516622	2.08030688845977
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befa.st	0.142364958930476	1.72690776051051	1.47882774703719	2.05143931023139
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befa.st	0.152736528627397	1.70060700694686	1.46106692270375	2.02310463567452
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befa.st	0.163108098324318	1.67606718258206	1.4426648523037	1.99714388086483
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befa.st	0.173479668021239	1.65316354306935	1.42522330723694	1.97061405576451
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befa.st	0.183851237718161	1.6317805867179	1.40898884815054	1.94661252163152
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befa.st	0.194222807415082	1.61181134059868	1.395109779792	1.92202494814689
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befa.st	0.204594377112003	1.59315670419382	1.38014093305812	1.90142224801707
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befa.st	0.214965946808924	1.57572484572864	1.36683408373592	1.88134216819877
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befa.st	0.225337516505845	1.55943064675877	1.3540264894927	1.86219148980302
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befa.st	0.235709086202767	1.54419519097694	1.34261770971229	1.84336276971556
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befa.st	0.246080655899688	1.52994529355905	1.33174964488716	1.82237655486303
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befa.st	0.256452225596609	1.51661306769146	1.32290282101005	1.80791426441736
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befa.st	0.26682379529353	1.50413552521347	1.31295562965418	1.79096331243852
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befa.st	0.277195364990451	1.49245420857414	1.30401104966386	1.77541061516399
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befa.st	0.287566934687373	1.48151485154402	1.29517668167199	1.75864832774714
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befa.st	0.297938504384294	1.47126706634095	1.28750649742989	1.74320905777642
