model	model_structure	hierarchy	k_depth	family	response	x	predicted_mean	predicted_median	predicted_sd	pred_q025	pred_q05	pred_q10	pred_q25	pred_q50	pred_q75	pred_q90	pred_q95	pred_q975	is_best_gamma_model
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befa.st	0.961718964987252	1.30943860342911	1.30581267056684	0.0970208166412278	1.13356649889638	1.16369697572084	1.19779054921357	1.25388142032569	1.30581267056684	1.35722190699768	1.41617057747091	1.46091048299496	1.51550843503586	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befa.st	0.972090534684173	1.30911060816847	1.3055276416976	0.0967417910434303	1.1330758841814	1.16344427668654	1.19761484953874	1.253617411971	1.3055276416976	1.35694895220375	1.41570681673963	1.46051342108738	1.51467958518916	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befa.st	0.982462104381094	1.30879530479058	1.30527131707916	0.0964708990621544	1.13302642482813	1.16316293185313	1.19736707864399	1.25343054479829	1.30527131707916	1.35671707309219	1.41512473992133	1.45950494700733	1.51406470814707	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befa.st	0.992833674078015	1.30849208167332	1.30495545628741	0.0962078755000502	1.1328407560916	1.16314889300321	1.1971549002636	1.2532737228753	1.30495545628741	1.35651274691586	1.41495622202148	1.45922468808412	1.51251814289605	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befa.st	1.00320524377494	1.30820036092721	1.30488888284629	0.0959524642321519	1.13281490007164	1.1627975818227	1.19698379211512	1.25314579169278	1.30488888284629	1.35632712581043	1.41465996423453	1.45817487388858	1.51145379623855	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befa.st	1.01357681347186	1.30791959636899	1.30470869743384	0.0957044179178695	1.13279264037373	1.16271671429695	1.1968938265972	1.25312143515936	1.30470869743384	1.3562390517745	1.41361914833495	1.45721142315438	1.51017240369108	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befa.st	1.02394838316878	1.30764927162427	1.30447272912208	0.095463497717891	1.13259409522792	1.1622568053726	1.19671608802522	1.25283773805246	1.30447272912208	1.35603191752075	1.41291475786938	1.45630837600558	1.50876882491949	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befa.st	1.0343199528657	1.30738889835074	1.3042231932922	0.0952294730164703	1.13239480540442	1.16213051055245	1.1965827900546	1.25240593750198	1.3042231932922	1.35586507554433	1.41255083590375	1.45518887737666	1.50836779267999	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.00753455287049989	0.641387077773851	0.618074862202808	0.148746544575972	0.418166257977242	0.452978196422003	0.489906490639295	0.548282698445618	0.618074862202808	0.70851267753027	0.816458242157927	0.910553131157132	1.01471560646999	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.0179061225674211	0.633109698485093	0.611075098136215	0.144258029696773	0.412136104513716	0.448051248843249	0.485639957579586	0.54273093799668	0.611075098136215	0.698527305534394	0.802829785406888	0.894401643396423	0.994043555239547	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.0282776922643423	0.625077102792608	0.604271073830702	0.140156330842649	0.407242206317672	0.443371562917231	0.480930752280522	0.537227313212738	0.604271073830702	0.689135269169363	0.78913574764323	0.877017138449426	0.970275291857741	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.0386492619612635	0.617279478159201	0.597932303114735	0.136407460675994	0.402356983651752	0.437885823637534	0.476305347129371	0.531574425844925	0.597932303114735	0.680457691864074	0.778794703407086	0.861045037001264	0.949035196302972	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.0490208316581847	0.609707514732727	0.591061685796023	0.132980130606162	0.398135569930498	0.433231745640213	0.471708562605436	0.525972366952699	0.591061685796023	0.671536878452058	0.766752289926327	0.848133246296931	0.931434936555108	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.059392401355106	0.602352373999004	0.584871362356207	0.129845553839903	0.393381906615158	0.428670913758077	0.466245389452499	0.520632176197089	0.584871362356207	0.662654675111214	0.754992673252342	0.834803422719907	0.914859680579208	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.0697639710520272	0.595205659715293	0.578515274045367	0.126977267978503	0.389688119384583	0.424302546931669	0.461932532755099	0.515436176824193	0.578515274045367	0.654402422682326	0.744427716810739	0.820288157732943	0.902298453256707	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.0801355407489484	0.588259390937838	0.572681442074885	0.124350973317919	0.385445280079179	0.420256874230384	0.457220725622847	0.51047478531971	0.572681442074885	0.646342417054845	0.733642815379602	0.808049262029998	0.888547400115389	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.0905071104458696	0.581505976973587	0.567134526094379	0.121944383777946	0.381884349674367	0.416009158697921	0.452097881218995	0.505276519911887	0.567134526094379	0.638332378818451	0.724417710342863	0.795590191590429	0.874121683219517	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.100878680142791	0.574938194101293	0.560982436031622	0.119737088083164	0.378625626369527	0.411592987319939	0.447875000248873	0.500370530179663	0.560982436031622	0.630985250885384	0.71452176290121	0.785135160417633	0.861035549623969	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.111250249839712	0.568549163920778	0.555382155344333	0.117710419426142	0.374689542438435	0.407206593828793	0.443189512587313	0.495533731993745	0.555382155344333	0.624176202042001	0.705541072560296	0.775173240063848	0.847120950108051	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.121621819536633	0.562332333201529	0.549741349407322	0.115847332353039	0.371041822602859	0.403058077391664	0.438033222360663	0.490438610620729	0.549741349407322	0.616986972230329	0.698559728606775	0.764932672360861	0.834779957564107	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.131993389233554	0.556281455112967	0.544236748187982	0.11413228602138	0.365424426080645	0.398283863452302	0.433500304379762	0.48626028374336	0.544236748187982	0.610391864367454	0.690387910309402	0.755825597212441	0.825155155395193	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.142364958930476	0.550390571728883	0.538840345637809	0.112551133293793	0.359664027256448	0.394140874099799	0.42924969090257	0.481289120034635	0.538840345637809	0.603697092267076	0.682032824725646	0.747896473125513	0.814886430158605	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.152736528627397	0.54465399770775	0.533651154631344	0.111091015358727	0.356665203396071	0.389846808348261	0.42454099931863	0.476437384246773	0.533651154631344	0.597331117547696	0.67524620738675	0.740171447236061	0.806565025026778	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.163108098324318	0.539066305058965	0.528311726744329	0.109740261721829	0.352664664081143	0.386086340855736	0.419373848416189	0.472164620590937	0.528311726744329	0.590430353376636	0.668529340789998	0.732287912464965	0.79963491782881	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.173479668021239	0.533622308912708	0.523317866476752	0.108488295503194	0.349034330197954	0.381905262897545	0.414833173530656	0.46771055708024	0.523317866476752	0.584702537390187	0.661117447717821	0.725023612564502	0.791845077666984	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.183851237718161	0.528317054217959	0.518341980035606	0.107325544019845	0.344115207181083	0.377921598674074	0.41021058372386	0.463309511335487	0.518341980035606	0.578893493884101	0.65423878741071	0.71786600222789	0.782918708811683	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.194222807415082	0.523145803299547	0.51351398221249	0.106243354642255	0.340289309323477	0.37337284500727	0.405965806035648	0.459245647988951	0.51351398221249	0.572938816020601	0.646982051137634	0.712077606213058	0.775080680111897	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.204594377112003	0.518104024210778	0.508894698821448	0.105233915899599	0.335886046503851	0.368924310970442	0.402279541680366	0.454941744439655	0.508894698821448	0.56795825118104	0.640629990957231	0.704728755947305	0.767584307576551	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.214965946808924	0.513187379823414	0.504208136456512	0.104290183780142	0.331415125465678	0.365033322165813	0.398106996969291	0.450778662953555	0.504208136456512	0.562659430317632	0.634095599359339	0.696898390694592	0.758453162157922	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.225337516505845	0.508391717601525	0.499614422460457	0.103405813137757	0.327641339062964	0.360961508361669	0.394050123464606	0.446229978200728	0.499614422460457	0.557473249309195	0.628072542739764	0.688640271373709	0.749174240862928	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.235709086202767	0.50371306001002	0.495318870149659	0.102575094078666	0.323920911362775	0.357098439694154	0.389487453601789	0.442029893102791	0.495318870149659	0.552498437030626	0.622041264725062	0.681992688703653	0.742625932494235	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.246080655899688	0.499147595512654	0.490902559314261	0.10179289316766	0.32072784097752	0.353310129504445	0.386048558019439	0.437901819303935	0.490902559314261	0.547798704364211	0.617111084648532	0.676375065370428	0.734907763361476	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.256452225596609	0.494691670117877	0.48658145210504	0.101054599262739	0.3176554565394	0.349525288448563	0.382502222775469	0.434003581345751	0.48658145210504	0.543217994772031	0.610910500413513	0.669809419730656	0.728278750310068	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.26682379529353	0.490341779434179	0.482546730674697	0.100356073762587	0.314472254894321	0.3464204375983	0.378521781230374	0.430270488488874	0.482546730674697	0.539153001343559	0.606665632579605	0.664780846965783	0.721829339493452	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.277195364990451	0.486094561199599	0.478686876987721	0.099693605033009	0.310927719400674	0.34275464278246	0.374916769856355	0.4264437257653	0.478686876987721	0.534919047079055	0.601501796851715	0.659577651146832	0.714955384812373	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.287566934687373	0.481946788252813	0.474786319750567	0.0990638667663622	0.30785405000516	0.338530871244937	0.371404571412375	0.422667992060449	0.474786319750567	0.530688923260395	0.596145732994778	0.653583829945342	0.709382519765363	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.297938504384294	0.477895361915705	0.470944480830372	0.0984638800215549	0.304514507221587	0.334873475793204	0.36792526370155	0.419103743796091	0.470944480830372	0.52632527350958	0.591211354889722	0.647555258322541	0.702568864735624	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.308310074081215	0.473937305759675	0.467089559216371	0.0978909786908157	0.300690290231469	0.33145401674013	0.364597904826483	0.41573463696953	0.467089559216371	0.522366383125851	0.586880724189649	0.642747723832835	0.697783584728978	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.318681643778136	0.470069759729979	0.463333522232613	0.0973427781422195	0.298111816632753	0.327995031247814	0.361489337690052	0.41197068148199	0.463333522232613	0.518485599054694	0.582333627017593	0.637836734029975	0.693308497434532	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.329053213475058	0.466289974604394	0.459560442630901	0.0968171467932115	0.295159783751155	0.324164327594002	0.35789200562763	0.408441795078225	0.459560442630901	0.514167519104067	0.577848602545217	0.632587845918363	0.68720296655467	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.339424783171979	0.46259530676423	0.455756351703912	0.096312180379257	0.29137396179306	0.320852337397322	0.354656015230819	0.405263816014943	0.455756351703912	0.51027228640584	0.573619935097636	0.627645758854625	0.682754268435133	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.3497963528689	0.458983213257351	0.452323245649386	0.0958261786926036	0.287534389731336	0.317788054089424	0.351637597128045	0.401687500507583	0.452323245649386	0.506677710466605	0.569777065070938	0.623513040022392	0.676217933525167	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.360167922565821	0.455451247134361	0.44889643947674	0.095357624578343	0.284232528788591	0.315122644539646	0.348480746151444	0.398560834999994	0.44889643947674	0.503159074024288	0.56562629385314	0.618264809953052	0.670891218593447	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.370539492262742	0.451997053040493	0.445592199803252	0.0949051649879925	0.280915133831203	0.3120212546291	0.34546164430693	0.395311799213037	0.445592199803252	0.499541001335302	0.561694891958003	0.61377312385196	0.664697488328682	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.380911061959664	0.448618363046981	0.442174247543094	0.094467593904253	0.27784191107912	0.309005432592252	0.342293386373983	0.392238699894795	0.442174247543094	0.496468984333564	0.558288164225603	0.60938503542194	0.661298262415355	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.391282631656585	0.445312992706873	0.438959700400109	0.0940438369640953	0.275089069501387	0.305948030241435	0.339223547197935	0.389281993852415	0.438959700400109	0.493117959564421	0.554496690357264	0.605649857826955	0.6569556788287	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.401654201353506	0.442078837321309	0.435762707600682	0.093632937620617	0.27242172425857	0.303086764240065	0.336199449564955	0.386490813448203	0.435762707600682	0.489403671616498	0.551156536657894	0.602143569874843	0.652144142227765	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.412025771050427	0.43891386840327	0.43249316067805	0.093234044697	0.269555637573935	0.300831206701685	0.333448848715134	0.383740887085226	0.43249316067805	0.486297719628867	0.547700622709392	0.597626492193374	0.648558891681184	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.422397340747348	0.435816130326717	0.42963588698664	0.0928464011982275	0.266981013091574	0.298608089385255	0.330797710639477	0.381045234368041	0.42963588698664	0.483257146046655	0.543598822129183	0.593654010439481	0.64495058220498	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.43276891044427	0.432783737149872	0.426709059709909	0.0924693342579114	0.264170172178447	0.295968659681547	0.328073641336712	0.378183391812676	0.426709059709909	0.479831156909495	0.539966946960363	0.589776142774494	0.640197387196578	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.443140480141191	0.429814869602165	0.423814947648096	0.0921022461085523	0.261738762563615	0.293356087312768	0.325445928110603	0.375251290426344	0.423814947648096	0.476776159819507	0.536618333604528	0.586162409639393	0.636619276695458	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.453512049838112	0.426907772225102	0.42095808651576	0.0917446059737953	0.260016202158655	0.290680858577581	0.323006484340715	0.372558662247162	0.42095808651576	0.473701710039841	0.533054094934516	0.581264638277686	0.632772755849182	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.463883619535033	0.424060750657941	0.418175236625107	0.0913959427907279	0.257705457338388	0.288097239113671	0.320538399292403	0.370033911986026	0.418175236625107	0.470685020394434	0.529849523392777	0.577419076612513	0.628818622462349	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.474255189231954	0.421272169059699	0.415474245427695	0.091055838679018	0.255771368903622	0.285675401532739	0.318237578124823	0.367357403254262	0.415474245427695	0.467493763278723	0.526323585766039	0.573879875964399	0.625397741858208	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.484626758928876	0.418540447659561	0.412789407233019	0.0907239230817206	0.252672939276479	0.28415051580822	0.31578008838846	0.364787534678329	0.412789407233019	0.46471786267553	0.522861486296013	0.570510666846521	0.621844279650993	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.494998328625797	0.415864060428303	0.410220361286745	0.0903998675099243	0.250356966869104	0.28191706454503	0.313434431990662	0.362119829637609	0.410220361286745	0.461956667388493	0.520368641512338	0.567353214889459	0.618879000704352	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.505369898322718	0.413241532863793	0.407790808994068	0.0900833808301054	0.247671664389864	0.279426939641516	0.311340156412155	0.359676509436062	0.407790808994068	0.45948547764897	0.517681585000507	0.564620068927653	0.614784698775797	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.515741468019639	0.410671439884127	0.405278266237393	0.0897742050391435	0.245072031142163	0.277249010483392	0.309183192507996	0.357440502522022	0.405278266237393	0.456752870215952	0.515119713362352	0.561865502283186	0.611077885994428	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.526113037716561	0.408152403822334	0.402691889084286	0.0894721114774674	0.242292864629564	0.274837263021739	0.306874618251266	0.355227445534885	0.402691889084286	0.453947141143087	0.511981701730679	0.55834047137921	0.607855155569566	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.536484607413482	0.405683092516999	0.400157089306992	0.0891768974357993	0.240303285962327	0.272509602637109	0.304854168653518	0.352949329366954	0.400157089306992	0.451293468567643	0.50867671357876	0.555579678592069	0.605613077743332	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.546856177110403	0.403262217493489	0.397864530840813	0.0888883831154709	0.238061313106127	0.270247606797964	0.302432650938797	0.350759080138919	0.397864530840813	0.44864144710673	0.505430581353715	0.552484148527208	0.602431635761771	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.557227746807324	0.400888532230816	0.395722346333443	0.0886064089063567	0.237029736195261	0.268185804408534	0.299956332028718	0.348491235283446	0.395722346333443	0.446248716758079	0.502495591957718	0.549387950969205	0.599188029467098	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.567599316504245	0.398560830509486	0.393457548061637	0.0883308329501353	0.235299594501069	0.266204980001205	0.298135657457042	0.346429730319378	0.393457548061637	0.443766607109409	0.500276537201983	0.546082388062229	0.59690378002101	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.577970886201167	0.396277944835943	0.391303911445769	0.0880615289598844	0.233015523730734	0.264034612066386	0.295851309625773	0.344410850500187	0.391303911445769	0.441091097858751	0.497461296700209	0.543284473555644	0.594570462017525	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.588342455898088	0.394038744939517	0.38913983631233	0.087798384269983	0.230921093011338	0.26221101448121	0.293789385518544	0.342311452555204	0.38913983631233	0.438892132497434	0.494886712588008	0.541045058188296	0.591820937014778	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.598714025595009	0.391842136338029	0.386968978310466	0.0875412980929562	0.228832502770676	0.260130390142582	0.291785943616696	0.34014789718713	0.386968978310466	0.436712949989483	0.492291739806568	0.53781790028992	0.588446655373452	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.60908559529193	0.389687058968413	0.384919170412233	0.0872901799622872	0.227267108689984	0.258230009122009	0.289942711254166	0.338207898091343	0.384919170412233	0.434371871856465	0.489863139569322	0.535949337642139	0.585238883617778	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.619457164988852	0.387572485878963	0.382909969488934	0.0870449483423698	0.225779468474255	0.256512766248804	0.288014423127754	0.336548190525918	0.382909969488934	0.431991793363696	0.487368587423277	0.533089950884595	0.582618666995418	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.629828734685773	0.385497421980014	0.380870267961497	0.0868055293886949	0.223999376106782	0.254485679848838	0.286455568507023	0.334568047694782	0.380870267961497	0.42976069026385	0.485128202774459	0.530137395065341	0.58043803002417	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.640200304382694	0.383460902850017	0.378832228286452	0.0865718558430917	0.222802554868284	0.252737515272399	0.284400158780586	0.332720444558457	0.378832228286452	0.427564507072123	0.482984348588744	0.527361850379246	0.578236600881799	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.650571874079615	0.381461993594207	0.377140062055979	0.086343866050391	0.221347634561292	0.251023658892562	0.282447223469854	0.330877578095548	0.377140062055979	0.425544184389155	0.480618056705695	0.525022517372056	0.575658728709871	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.660943443776536	0.379499787753167	0.375349740000005	0.0861215030842624	0.219706129274266	0.249375127731775	0.280556682721207	0.329110566940748	0.375349740000005	0.423377239995451	0.478238570488548	0.522761043032232	0.572365661042813	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.671315013473458	0.37757340625878	0.373454242635889	0.0859047139712215	0.218244805241025	0.247871870881698	0.278662896527313	0.327299369777463	0.373454242635889	0.421399390336734	0.476007570915167	0.520668591191867	0.569817453601275	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.681686583170379	0.375681996435205	0.37163176235492	0.085693449002914	0.217221635081966	0.245992394680303	0.277124374603226	0.3253208833701	0.37163176235492	0.41951116262312	0.473946526966936	0.51802298086403	0.56704647717603	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.6920581528673	0.373824731042631	0.36977980987135	0.0854876611277855	0.215664325633429	0.243846758654192	0.275598043035498	0.323488420013596	0.36977980987135	0.417597955960823	0.47197701490566	0.515766551657542	0.563691528701397	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.702429722564221	0.372000807361695	0.368111866399643	0.0852873054141353	0.213800073713385	0.24197361737816	0.273568845509867	0.321598292931533	0.368111866399643	0.415777784725345	0.470092145087118	0.513475986246987	0.561337196285018	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.712801292261142	0.370209446316585	0.366363696043561	0.0850923385773589	0.212576963884501	0.240338397887892	0.271956048177609	0.319851087310505	0.366363696043561	0.413860105072915	0.468459700057599	0.511450176667225	0.558917675740642	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.723172861958064	0.368449891634931	0.364662016877714	0.0849027185648998	0.210959725653095	0.238791131029753	0.270351867069282	0.31815780868922	0.364662016877714	0.411971133690541	0.466582763845684	0.509477315611382	0.556546425296763	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.733544431654985	0.366721409042723	0.362892248010627	0.0847184041930788	0.209671222161463	0.236890719547948	0.268819391602772	0.316615017242594	0.362892248010627	0.41021378421283	0.464574924986389	0.507402517529741	0.554790951204925	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.743916001351906	0.365023285492556	0.361211870022303	0.0845393548305449	0.20853521461164	0.235160129845336	0.267153905177105	0.315057903648545	0.361211870022303	0.408743436290488	0.462886358167077	0.50504158721363	0.551816608180994	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.754287571048827	0.363354828423629	0.359592710406155	0.0843655301236135	0.206931779716722	0.233526764437753	0.265624875323103	0.31350033770337	0.359592710406155	0.406978952473836	0.461039479353548	0.503002204314904	0.549484868745506	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.764659140745748	0.361715365051995	0.357989679621759	0.0841968897592224	0.205173721503127	0.231944545382634	0.264217002503031	0.311800787950795	0.357989679621759	0.405216947251001	0.459375211728696	0.500669359818934	0.547208042679337	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.77503071044267	0.360104241689625	0.356521135989229	0.0840333932616552	0.204122052028009	0.230583006326742	0.262719333531815	0.310354171596828	0.356521135989229	0.403640325005498	0.457645554348093	0.498773524682126	0.544911734637106	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.785402280139591	0.358520823090959	0.355039405174743	0.0838749998195583	0.202414143312274	0.229290260225903	0.26130411152854	0.308845901930575	0.355039405174743	0.401849759086122	0.455763811674798	0.497020960110834	0.542638436995486	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.795773849836512	0.356964491825655	0.353415064526641	0.0837216681401153	0.201118884791339	0.227660049668242	0.260020386398256	0.307271729961536	0.353415064526641	0.400207827995084	0.454122502403539	0.495452692673145	0.540794219074951	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.806145419533433	0.355434647676341	0.351983629190828	0.0835733563275453	0.199445620387086	0.2263522288496	0.258789599544263	0.30570660417676	0.351983629190828	0.398738020518706	0.452193585817895	0.493747775034302	0.538674406162045	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.816516989230355	0.353930707060205	0.350473164746672	0.0834300217833699	0.197827847037684	0.224651082615285	0.257475147035374	0.304445188692273	0.350473164746672	0.397333997950025	0.450301235876962	0.491829577629809	0.537454977768358	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.826888558927276	0.352452102473364	0.349009096763472	0.083291621126133	0.19636616278614	0.223332162325911	0.256079978224543	0.303114854836314	0.349009096763472	0.395812944733119	0.448731413610259	0.490186960459867	0.536085716469411	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.837260128624197	0.350998281956964	0.347516537751234	0.083158110128486	0.19497354089724	0.221602692284548	0.254623053098908	0.301870729200661	0.347516537751234	0.394568757443476	0.447142172623261	0.488301825773802	0.534067882442036	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.847631698321118	0.349568708584036	0.346205715580887	0.0830294436697464	0.19371777679609	0.220156164113131	0.253306581782561	0.300506373269019	0.346205715580887	0.393313901556895	0.44569360369514	0.487015697542012	0.532529126427535	TRUE
PFT_sp_k1_gamma	PFT_sp_k1	PFT_sp	k1	gamma	befr.st	0.858003268018039	0.348162859966194	0.344944576264483	0.0829055757022206	0.192511035524412	0.218877019713137	0.251876503921052	0.299302789539485	0.344944576264483	0.391821846740837	0.44400873731873	0.484495579265751	0.530091331690087	TRUE
