model	response	x	predicted	pred_q05	pred_q95
ftp_k0	befr.st	0.256452225596609	0.484424197638433	0.300723798066073	0.711217077402353
ftp_k0	befr.st	0.26682379529353	0.480976304554088	0.29769691985543	0.70468783777175
ftp_k0	befr.st	0.277195364990451	0.477573114981773	0.295160734294563	0.699367219551358
ftp_k0	befr.st	0.287566934687373	0.474213895467438	0.29276020900277	0.694930389468124
ftp_k0	befr.st	0.297938504384294	0.470897927828645	0.289800238082337	0.689792282885791
ftp_k0	befr.st	0.308310074081215	0.467624508762291	0.287915418741518	0.685879234052728
ftp_k0	befr.st	0.318681643778136	0.464392949464259	0.285580195693337	0.681423496637145
ftp_k0	befr.st	0.329053213475058	0.461202575260577	0.283014054930957	0.675686101585812
ftp_k0	befr.st	0.339424783171979	0.458052725249702	0.280507174977602	0.671888925432711
ftp_k0	befr.st	0.3497963528689	0.454942751955531	0.278108305120431	0.668039837954392
ftp_k0	befr.st	0.360167922565821	0.451872020990783	0.275543626776622	0.665057561322677
ftp_k0	befr.st	0.370539492262742	0.448839910730397	0.27340709216704	0.660134988145877
ftp_k0	befr.st	0.380911061959664	0.445845811994599	0.271430350734071	0.656402117984414
ftp_k0	befr.st	0.391282631656585	0.442889127741317	0.269452513442046	0.652383549815304
ftp_k0	befr.st	0.401654201353506	0.439969272767631	0.267596599703094	0.648143582707386
ftp_k0	befr.st	0.412025771050427	0.437085673419946	0.26524258661607	0.644605567475756
ftp_k0	befr.st	0.422397340747348	0.434237767312603	0.262616803755964	0.641741593391014
ftp_k0	befr.st	0.43276891044427	0.431425003054643	0.259794613599728	0.637703524191816
ftp_k0	befr.st	0.443140480141191	0.428646839984459	0.257575571548202	0.633657453090111
ftp_k0	befr.st	0.453512049838112	0.425902747912068	0.255502226514236	0.62999204809299
ftp_k0	befr.st	0.463883619535033	0.42319220686875	0.253785253114691	0.626978963944458
ftp_k0	befr.st	0.474255189231954	0.420514706863831	0.251824765046045	0.623349065808417
ftp_k0	befr.st	0.484626758928876	0.417869747648345	0.249772661877459	0.61917340643248
ftp_k0	befr.st	0.494998328625797	0.415256838485381	0.247629985025673	0.616199378202421
ftp_k0	befr.st	0.505369898322718	0.412675497926882	0.245655690047356	0.612429732366689
ftp_k0	befr.st	0.515741468019639	0.410125253596686	0.243531516760067	0.609106114466994
ftp_k0	befr.st	0.526113037716561	0.407605641979618	0.24150213620747	0.605917484552451
ftp_k0	befr.st	0.536484607413482	0.405116208216434	0.239586292832455	0.603025188540147
ftp_k0	befr.st	0.546856177110403	0.402656505904424	0.238013252560169	0.599480816509279
ftp_k0	befr.st	0.557227746807324	0.400226096903506	0.236127128757725	0.594860517182445
ftp_k0	befr.st	0.567599316504245	0.397824551147623	0.234253860698228	0.591802667503147
ftp_k0	befr.st	0.577970886201167	0.395451446461291	0.232577870974059	0.588780451028169
ftp_k0	befr.st	0.588342455898088	0.393106368381121	0.230904554062398	0.585782645343217
ftp_k0	befr.st	0.598714025595009	0.390788909982171	0.229041859540674	0.58259591949172
ftp_k0	befr.st	0.60908559529193	0.388498671708966	0.227270812555067	0.579751020323183
ftp_k0	befr.st	0.619457164988852	0.386235261211052	0.225561598550602	0.576420703949499
ftp_k0	befr.st	0.629828734685773	0.383998293182936	0.223902037653701	0.573373491586551
ftp_k0	befr.st	0.640200304382694	0.38178738920828	0.222307453901025	0.569902428812185
ftp_k0	befr.st	0.650571874079615	0.379602177608217	0.220751705219757	0.566722377434427
ftp_k0	befr.st	0.660943443776536	0.377442293293662	0.219001906561289	0.563373339547058
ftp_k0	befr.st	0.671315013473458	0.375307377621497	0.217240519741514	0.559916360429376
ftp_k0	befr.st	0.681686583170379	0.373197078254518	0.215628390962646	0.557431129791001
ftp_k0	befr.st	0.6920581528673	0.371111049025015	0.214018347510295	0.554654650527474
ftp_k0	befr.st	0.702429722564221	0.369048949801891	0.212038681565713	0.551662608585558
ftp_k0	befr.st	0.712801292261142	0.367010446361213	0.210603694307259	0.549422010118107
ftp_k0	befr.st	0.723172861958064	0.364995210260073	0.209074172130672	0.547054652414874
ftp_k0	befr.st	0.733544431654985	0.363002918713691	0.207403270676835	0.545160328500053
ftp_k0	befr.st	0.743916001351906	0.361033254475632	0.205858317076239	0.543007937327753
ftp_k0	befr.st	0.754287571048827	0.359085905721075	0.204453974340537	0.540619766655408
ftp_k0	befr.st	0.764659140745748	0.357160565933018	0.202986175192312	0.538142739023101
ftp_k0	befr.st	0.77503071044267	0.35525693379135	0.201532600502828	0.535510837567516
ftp_k0	befr.st	0.785402280139591	0.353374713064699	0.20000403386761	0.532110179565981
ftp_k0	befr.st	0.795773849836512	0.351513612504978	0.198567950372941	0.529425835168325
ftp_k0	befr.st	0.806145419533433	0.349673345744549	0.197103006698193	0.527397306591874
ftp_k0	befr.st	0.816516989230355	0.347853631195929	0.19540399339145	0.525229819121798
ftp_k0	befr.st	0.826888558927276	0.346054191953968	0.194193990928961	0.522475235062455
ftp_k0	befr.st	0.837260128624197	0.344274755700422	0.19298262354278	0.520110876857042
ftp_k0	befr.st	0.847631698321118	0.342515054610863	0.191605137464748	0.517571393888257
ftp_k0	befr.st	0.858003268018039	0.34077482526385	0.190216753845571	0.515249600087742
ftp_k0	befr.st	0.868374837714961	0.339053808552296	0.189168718264798	0.512888504462517
ftp_k0	befr.st	0.878746407411882	0.33735174959698	0.188056539854872	0.510862842318601
ftp_k0	befr.st	0.889117977108803	0.335668397662138	0.18674725566846	0.508475851975706
ftp_k0	befr.st	0.899489546805724	0.334003506073061	0.185259379649234	0.506953339567449
ftp_k0	befr.st	0.909861116502645	0.332356832135676	0.18389069671958	0.503772134008708
ftp_k0	befr.st	0.920232686199567	0.33072813705802	0.182668643432874	0.501262532367209
ftp_k0	befr.st	0.930604255896488	0.329117185873576	0.181260957918528	0.499217464484726
ftp_k0	befr.st	0.940975825593409	0.327523747366416	0.18030436132106	0.496658230102383
ftp_k0	befr.st	0.95134739529033	0.3259475939981	0.179279431912335	0.493809887509943
ftp_k0	befr.st	0.961718964987252	0.324388501836275	0.17827737586402	0.491515967044574
ftp_k0	befr.st	0.972090534684173	0.322846250484941	0.17715713783383	0.489239163520053
ftp_k0	befr.st	0.982462104381094	0.321320623016337	0.17638696681537	0.487001856917248
ftp_k0	befr.st	0.992833674078015	0.319811405904386	0.175339461303051	0.48549752461783
ftp_k0	befr.st	1.00320524377494	0.318318388959685	0.174353940992388	0.483882330399147
ftp_k0	befr.st	1.01357681347186	0.316841365265973	0.173415148783536	0.48209567038995
ftp_k0	befr.st	1.02394838316878	0.315380131118052	0.172427056200922	0.479849257073618
ftp_k0	befr.st	1.0343199528657	0.313934485961116	0.171659042342899	0.477932091216955
ftp_k1	befa.st	0.00753455287049989	2.1750117995108	1.55662188561757	2.83165775529141
ftp_k1	befa.st	0.0179061225674211	2.13377884405126	1.53819102447415	2.77498534219964
ftp_k1	befa.st	0.0282776922643423	2.095092681442	1.52331844471804	2.72688211943433
ftp_k1	befa.st	0.0386492619612635	2.05876852676117	1.50569094286058	2.68197634839501
ftp_k1	befa.st	0.0490208316581847	2.02463660916617	1.49156253991162	2.63789087088342
ftp_k1	befa.st	0.059392401355106	1.99254082538174	1.4744302668938	2.60829847961276
ftp_k1	befa.st	0.0697639710520272	1.9623375261754	1.46095965131837	2.57242109738159
ftp_k1	befa.st	0.0801355407489484	1.93389442136235	1.44511537621644	2.54121385658808
ftp_k1	befa.st	0.0905071104458696	1.90708959060501	1.42852384635046	2.51020213068929
ftp_k1	befa.st	0.100878680142791	1.88181058877167	1.41420460022518	2.47956783443974
ftp_k1	befa.st	0.111250249839712	1.85795363592709	1.3989728544778	2.45973432595447
ftp_k1	befa.st	0.121621819536633	1.83542288317023	1.38620792340819	2.43805623578657
ftp_k1	befa.st	0.131993389233554	1.81412974653353	1.37428609298012	2.41324102250065
ftp_k1	befa.st	0.142364958930476	1.79399230203387	1.36222857449284	2.39755150057279
ftp_k1	befa.st	0.152736528627397	1.7749347357336	1.34962318268652	2.37861173601285
ftp_k1	befa.st	0.163108098324318	1.75688684334514	1.33816407690009	2.36182039082344
ftp_k1	befa.st	0.173479668021239	1.73978357450681	1.32903860223533	2.34410515635871
ftp_k1	befa.st	0.183851237718161	1.7235646173815	1.31880331007462	2.32828152477691
ftp_k1	befa.st	0.194222807415082	1.70817401969201	1.30772770639324	2.3109565254661
ftp_k1	befa.st	0.204594377112003	1.69355984271549	1.29853273497422	2.29480213235886
ftp_k1	befa.st	0.214965946808924	1.67967384512175	1.28861745859067	2.28181577240237
ftp_k1	befa.st	0.225337516505845	1.66647119386027	1.27944080637256	2.26245303221771
ftp_k1	befa.st	0.235709086202767	1.6539101995863	1.27108871426153	2.24665462193025
ftp_k1	befa.st	0.246080655899688	1.64195207436909	1.263368278792	2.2331083687985
ftp_k1	befa.st	0.256452225596609	1.63056070965095	1.25411901629615	2.22147056428922
ftp_k1	befa.st	0.26682379529353	1.61970247262658	1.2458434103832	2.21051334514956
ftp_k1	befa.st	0.277195364990451	1.60934601939162	1.23913794302161	2.19609515873147
ftp_k1	befa.st	0.287566934687373	1.59946212336928	1.23329394346338	2.18528051900114
ftp_k1	befa.st	0.297938504384294	1.59002351766758	1.22694596474499	2.17150516833985
ftp_k1	befa.st	0.308310074081215	1.58100475014792	1.22146446299853	2.16358002686416
ftp_k1	befa.st	0.318681643778136	1.57238205010088	1.21664314954409	2.15418320432422
ftp_k1	befa.st	0.329053213475058	1.56413320552859	1.21229503668885	2.14084955966041
ftp_k1	befa.st	0.339424783171979	1.55623745012598	1.20704963058764	2.13170501505341
ftp_k1	befa.st	0.3497963528689	1.54867535913648	1.20281499286925	2.12227336824553
ftp_k1	befa.st	0.360167922565821	1.54142875333359	1.19892988816785	2.11277606332965
ftp_k1	befa.st	0.370539492262742	1.53448061044697	1.19422074349602	2.10258087865916
ftp_k1	befa.st	0.380911061959664	1.52781498341352	1.19042495676999	2.09159819855344
ftp_k1	befa.st	0.391282631656585	1.52141692488887	1.18704131699177	2.08117273192112
ftp_k1	befa.st	0.401654201353506	1.51527241750487	1.18437215249685	2.07204201540316
ftp_k1	befa.st	0.412025771050427	1.50936830940384	1.18131176420799	2.06265606632259
ftp_k1	befa.st	0.422397340747348	1.50369225462157	1.17868564176754	2.05328752635897
ftp_k1	befa.st	0.43276891044427	1.4982326579277	1.17597656298128	2.04401353462856
ftp_k1	befa.st	0.443140480141191	1.49297862376653	1.17335982757849	2.03572145232265
ftp_k1	befa.st	0.453512049838112	1.48791990897108	1.17093825480734	2.02793986655059
ftp_k1	befa.st	0.463883619535033	1.48304687895187	1.16858610375782	2.02117534418472
ftp_k1	befa.st	0.474255189231954	1.47835046708633	1.16605223668765	2.01203399511807
ftp_k1	befa.st	0.484626758928876	1.47382213705845	1.16349165980487	2.00374073340436
ftp_k1	befa.st	0.494998328625797	1.46945384791869	1.16153085809832	1.99551270818625
ftp_k1	befa.st	0.505369898322718	1.46523802165357	1.15948544635424	1.98784237860506
ftp_k1	befa.st	0.515741468019639	1.46116751307153	1.15775443529398	1.9814758210642
ftp_k1	befa.st	0.526113037716561	1.45723558182774	1.15536752277276	1.97457954221211
ftp_k1	befa.st	0.536484607413482	1.45343586642467	1.15333917870153	1.96670451160054
ftp_k1	befa.st	0.546856177110403	1.44976236003883	1.15179453794003	1.96041719189212
ftp_k1	befa.st	0.557227746807324	1.44620938803593	1.15063086105535	1.95393139115548
ftp_k1	befa.st	0.567599316504245	1.44277158704781	1.14940864200191	1.94856612787057
ftp_k1	befa.st	0.577970886201167	1.43944388549463	1.14807862851818	1.94135130180468
ftp_k1	befa.st	0.588342455898088	1.43622148544504	1.14668659787564	1.9353764820421
ftp_k1	befa.st	0.598714025595009	1.43309984571549	1.14522898992921	1.92794152893024
ftp_k1	befa.st	0.60908559529193	1.43007466611768	1.14419724591388	1.91974869207427
ftp_k1	befa.st	0.619457164988852	1.42714187277017	1.14344626749907	1.91274429842863
ftp_k1	befa.st	0.629828734685773	1.42429760439686	1.14223828808354	1.90628818221143
ftp_k1	befa.st	0.640200304382694	1.42153819954069	1.14125390392095	1.90075691131133
ftp_k1	befa.st	0.650571874079615	1.41886018462701	1.14056879902631	1.89420403717101
ftp_k1	befa.st	0.660943443776536	1.41626026281535	1.13954766625995	1.88831439967015
ftp_k1	befa.st	0.671315013473458	1.41373530358374	1.13868000237074	1.88211953774207
ftp_k1	befa.st	0.681686583170379	1.41128233299338	1.13774571000025	1.87644590007775
ftp_k1	befa.st	0.6920581528673	1.40889852458571	1.13685491769903	1.8710168609097
ftp_k1	befa.st	0.702429722564221	1.40658119086756	1.13630158854969	1.86505358574279
ftp_k1	befa.st	0.712801292261142	1.40432777534308	1.13540243398542	1.85953156419765
ftp_k1	befa.st	0.723172861958064	1.40213584505464	1.13472593466334	1.85370177341201
ftp_k1	befa.st	0.733544431654985	1.40000308359732	1.13365135170351	1.84864019314398
ftp_k1	befa.st	0.743916001351906	1.39792728457451	1.13313702209179	1.84309317081861
ftp_k1	befa.st	0.754287571048827	1.39590634546423	1.13225669581281	1.83758508707971
ftp_k1	befa.st	0.764659140745748	1.3939382618684	1.13178945957481	1.83234560848067
ftp_k1	befa.st	0.77503071044267	1.39202112211885	1.13120656248985	1.82669216523971
ftp_k1	befa.st	0.785402280139591	1.39015310221616	1.13045488300242	1.82156160029593
ftp_k1	befa.st	0.795773849836512	1.38833246107886	1.12983178239318	1.81601450931437
ftp_k1	befa.st	0.806145419533433	1.38655753608235	1.12913519913213	1.8101338650948
ftp_k1	befa.st	0.816516989230355	1.38482673886818	1.12853293358361	1.80623036435671
ftp_k1	befa.st	0.826888558927276	1.38313855140587	1.12805428085429	1.80218645531573
ftp_k1	befa.st	0.837260128624197	1.38149152229061	1.12772372206229	1.79692024059914
ftp_k1	befa.st	0.847631698321118	1.37988426326138	1.1273449753695	1.79147734676569
ftp_k1	befa.st	0.858003268018039	1.3783154459252	1.12722536398275	1.78601155656825
ftp_k1	befa.st	0.868374837714961	1.37678379867403	1.12683905756426	1.7811015877021
ftp_k1	befa.st	0.878746407411882	1.37528810378195	1.12618556871089	1.77694986405751
ftp_k1	befa.st	0.889117977108803	1.37382719467113	1.12575398170549	1.77293769046634
ftp_k1	befa.st	0.899489546805724	1.37239995333558	1.12520693077631	1.76838991381178
ftp_k1	befa.st	0.909861116502645	1.37100530791296	1.12434850094512	1.76396634332074
ftp_k1	befa.st	0.920232686199567	1.36964223039483	1.12430956925495	1.75935318356784
ftp_k1	befa.st	0.930604255896488	1.3683097344668	1.12409249207776	1.75540162948363
ftp_k1	befa.st	0.940975825593409	1.36700687347036	1.12342616915321	1.75152766961506
ftp_k1	befa.st	0.95134739529033	1.36573273847889	1.12293907864469	1.74759630512014
ftp_k1	befa.st	0.961718964987252	1.36448645648071	1.12245391512263	1.7434589944694
ftp_k1	befa.st	0.972090534684173	1.36326718866264	1.12209717590087	1.73940737698705
ftp_k1	befa.st	0.982462104381094	1.36207412878787	1.12156551231335	1.73558650795799
ftp_k1	befa.st	0.992833674078015	1.36090650166245	1.12141832748569	1.73256342910276
ftp_k1	befa.st	1.00320524377494	1.35976356168492	1.12101671311404	1.72876195320451
ftp_k1	befa.st	1.01357681347186	1.35864459147425	1.12063945207739	1.72510027173327
ftp_k1	befa.st	1.02394838316878	1.35754890057114	1.12060060119485	1.72141519623997
ftp_k1	befa.st	1.0343199528657	1.35647582420858	1.12058530809976	1.71856906189305
ftp_k1	befr.st	0.00753455287049989	0.590939266399456	0.387231410523835	0.839558282119687
ftp_k1	befr.st	0.0179061225674211	0.586022162227407	0.383987477823894	0.833180981558122
ftp_k1	befr.st	0.0282776922643423	0.581179739697128	0.380750146769597	0.82641509567999
ftp_k1	befr.st	0.0386492619612635	0.576410412624222	0.378039562914243	0.819407906562702
ftp_k1	befr.st	0.0490208316581847	0.571712640972363	0.375451124912886	0.811712665590214
ftp_k1	befr.st	0.059392401355106	0.567084929123479	0.372365936409282	0.805701120419831
ftp_k1	befr.st	0.0697639710520272	0.56252582422561	0.369144284985057	0.797896663460299
ftp_k1	befr.st	0.0801355407489484	0.558033914614535	0.365903265808909	0.791219224278493
ftp_k1	befr.st	0.0905071104458696	0.553607828305425	0.362463402343259	0.785477724922726
ftp_k1	befr.st	0.100878680142791	0.549246231551019	0.359354892839298	0.78045073818594
ftp_k1	befr.st	0.111250249839712	0.544947827462999	0.35624048197626	0.77548818157841
ftp_k1	befr.st	0.121621819536633	0.540711354693419	0.353528810286816	0.769950847998343
ftp_k1	befr.st	0.131993389233554	0.536535586173212	0.350549126387001	0.764074653366847
ftp_k1	befr.st	0.142364958930476	0.532419327904959	0.347427014833162	0.758589451165959
ftp_k1	befr.st	0.152736528627397	0.528361417807265	0.344184304657432	0.754003609461597
ftp_k1	befr.st	0.163108098324318	0.524360724608218	0.340811751864876	0.748585017708638
ftp_k1	befr.st	0.173479668021239	0.520416146785538	0.337226721138703	0.743915869646872
ftp_k1	befr.st	0.183851237718161	0.516526611551168	0.334008122483625	0.73900229847453
ftp_k1	befr.st	0.194222807415082	0.512691073878161	0.330866418316613	0.732797208337804
ftp_k1	befr.st	0.204594377112003	0.508908515567837	0.327140083258405	0.727773645993012
ftp_k1	befr.st	0.214965946808924	0.505177944355292	0.324126350864359	0.722189692472816
ftp_k1	befr.st	0.225337516505845	0.501498393051439	0.320548846126133	0.716866359495806
ftp_k1	befr.st	0.235709086202767	0.497868918719857	0.317525435595597	0.71216113121096
ftp_k1	befr.st	0.246080655899688	0.494288601886809	0.313902964276614	0.707023529768692
ftp_k1	befr.st	0.256452225596609	0.490756545782891	0.311127325219162	0.702321578141814
ftp_k1	befr.st	0.26682379529353	0.487271875614826	0.307668927451999	0.69798791315586
ftp_k1	befr.st	0.277195364990451	0.483833737866024	0.304287712966614	0.69415190515665
ftp_k1	befr.st	0.287566934687373	0.480441299624575	0.301018428686179	0.689749329582907
ftp_k1	befr.st	0.297938504384294	0.477093747937429	0.298544305339602	0.685405286816833
ftp_k1	befr.st	0.308310074081215	0.473790289189561	0.29555326175128	0.679967389677611
ftp_k1	befr.st	0.318681643778136	0.470530148507003	0.292475748088622	0.675666966608171
ftp_k1	befr.st	0.329053213475058	0.467312569182651	0.289227301798946	0.671040524738523
ftp_k1	befr.st	0.339424783171979	0.464136812123855	0.285867023997204	0.668205543313137
ftp_k1	befr.st	0.3497963528689	0.461002155320792	0.28352351061729	0.664524252436703
ftp_k1	befr.st	0.360167922565821	0.457907893334725	0.280207216040994	0.662198965966513
ftp_k1	befr.st	0.370539492262742	0.454853336805264	0.276963595253379	0.658977014747115
ftp_k1	befr.st	0.380911061959664	0.451837811975791	0.27388771143578	0.655943352206329
ftp_k1	befr.st	0.391282631656585	0.448860660236278	0.271055343818551	0.653463377874792
ftp_k1	befr.st	0.401654201353506	0.445921237682724	0.268222988358614	0.650001048701286
ftp_k1	befr.st	0.412025771050427	0.443018914692509	0.265246744514336	0.646424678574622
ftp_k1	befr.st	0.422397340747348	0.440153075514983	0.26239700350946	0.643091167510724
ftp_k1	befr.st	0.43276891044427	0.437323117876635	0.259603241574407	0.640052485272088
ftp_k1	befr.st	0.443140480141191	0.434528452600242	0.257126103158645	0.637656434534983
ftp_k1	befr.st	0.453512049838112	0.431768503237386	0.254525686429979	0.633891642832941
ftp_k1	befr.st	0.463883619535033	0.429042705713809	0.252003496166453	0.63006471744013
ftp_k1	befr.st	0.474255189231954	0.42635050798705	0.249215483522974	0.626626452390682
ftp_k1	befr.st	0.484626758928876	0.423691369715867	0.24673109609121	0.622388548828795
ftp_k1	befr.st	0.494998328625797	0.421064761940969	0.244310125821967	0.619562098762544
ftp_k1	befr.st	0.505369898322718	0.418470166776571	0.241611421236193	0.616028723181423
ftp_k1	befr.st	0.515741468019639	0.41590707711237	0.239112813824993	0.614030588121473
ftp_k1	befr.st	0.526113037716561	0.413374996325483	0.236605119208082	0.610906257857949
ftp_k1	befr.st	0.536484607413482	0.410873438001987	0.234426066524917	0.608194172006477
ftp_k1	befr.st	0.546856177110403	0.40840192566764	0.232739183972558	0.604895032278349
ftp_k1	befr.st	0.557227746807324	0.405959992527459	0.230823388358275	0.601495821110739
ftp_k1	befr.st	0.567599316504245	0.403547181213772	0.228468706666378	0.598464928606543
ftp_k1	befr.st	0.577970886201167	0.401163043542435	0.226328645592338	0.595595926276048
ftp_k1	befr.st	0.588342455898088	0.398807140276894	0.224029041268056	0.592890689221751
ftp_k1	befr.st	0.598714025595009	0.396479040899778	0.222196315300793	0.589947886819812
ftp_k1	befr.st	0.60908559529193	0.394178323391748	0.219757433852974	0.586687019816825
ftp_k1	befr.st	0.619457164988852	0.391904574017317	0.217856127934836	0.583739213802699
ftp_k1	befr.st	0.629828734685773	0.38965738711738	0.215905900850316	0.581123917942091
ftp_k1	befr.st	0.640200304382694	0.387436364908204	0.213541583226481	0.577634313360352
ftp_k1	befr.st	0.650571874079615	0.385241117286623	0.211638896404474	0.575629028713387
ftp_k1	befr.st	0.660943443776536	0.383071261641233	0.210082859547232	0.572386586624678
ftp_k1	befr.st	0.671315013473458	0.380926422669336	0.207699703237546	0.569656761459839
ftp_k1	befr.st	0.681686583170379	0.378806232199448	0.205990929761855	0.56706749845868
ftp_k1	befr.st	0.6920581528673	0.37671032901914	0.204009044974085	0.564860571356703
ftp_k1	befr.st	0.702429722564221	0.374638358708052	0.201881522693942	0.561834151857942
ftp_k1	befr.st	0.712801292261142	0.372589973475864	0.200030457980015	0.558889086392565
ftp_k1	befr.st	0.723172861958064	0.370564832005061	0.198198486490516	0.556567200810438
ftp_k1	befr.st	0.733544431654985	0.368562599298321	0.196689831875724	0.554445179923861
ftp_k1	befr.st	0.743916001351906	0.366582946530357	0.195331746080415	0.551885199125146
ftp_k1	befr.st	0.754287571048827	0.364625550904061	0.193819221973005	0.549287384575433
ftp_k1	befr.st	0.764659140745748	0.362690095510794	0.192307706295958	0.547570120966834
ftp_k1	befr.st	0.77503071044267	0.360776269194691	0.190623066799459	0.545576349259368
ftp_k1	befr.st	0.785402280139591	0.358883766420823	0.189371207986159	0.544002894388185
ftp_k1	befr.st	0.795773849836512	0.357012287147098	0.188010569152008	0.541600180679178
ftp_k1	befr.st	0.806145419533433	0.355161536699769	0.186899501411257	0.539765420131146
ftp_k1	befr.st	0.816516989230355	0.353331225652429	0.18568002521952	0.537266953985523
ftp_k1	befr.st	0.826888558927276	0.351521069708368	0.183925708763829	0.534470968170495
ftp_k1	befr.st	0.837260128624197	0.349730789586192	0.182781260827033	0.532756991784425
ftp_k1	befr.st	0.847631698321118	0.347960110908577	0.181584951002014	0.531116988337329
ftp_k1	befr.st	0.858003268018039	0.346208764094077	0.180022762039698	0.528434150607023
ftp_k1	befr.st	0.868374837714961	0.344476484251867	0.178533569778471	0.5257574676138
ftp_k1	befr.st	0.878746407411882	0.342763011079332	0.177013833123528	0.523132201631019
ftp_k1	befr.st	0.889117977108803	0.34106808876241	0.175922169924949	0.52099297829324
ftp_k1	befr.st	0.899489546805724	0.339391465878599	0.174998852574647	0.519207518196201
ftp_k1	befr.st	0.909861116502645	0.337732895302539	0.173213835239609	0.516810060439927
ftp_k1	befr.st	0.920232686199567	0.336092134114098	0.171812179423042	0.51499744265913
ftp_k1	befr.st	0.930604255896488	0.334468943508862	0.170874595631808	0.513631357477338
ftp_k1	befr.st	0.940975825593409	0.332863088710977	0.169568742055325	0.512299071495074
ftp_k1	befr.st	0.95134739529033	0.331274338888251	0.168149378851596	0.509715344533034
ftp_k1	befr.st	0.961718964987252	0.329702467069451	0.166871586193877	0.507889919526267
ftp_k1	befr.st	0.972090534684173	0.328147250063733	0.165477461089205	0.506243838783851
ftp_k1	befr.st	0.982462104381094	0.326608468382127	0.164141379327654	0.504487030597382
ftp_k1	befr.st	0.992833674078015	0.325085906161025	0.162837894057015	0.50193885473201
ftp_k1	befr.st	1.00320524377494	0.323579351087605	0.161720493256886	0.500424802850944
ftp_k1	befr.st	1.01357681347186	0.322088594327133	0.160736548808393	0.498297750505563
ftp_k1	befr.st	1.02394838316878	0.320613430452087	0.159585811275335	0.496512250479405
ftp_k1	befr.st	1.0343199528657	0.319153657373048	0.158481372865884	0.495147472860558
sp_k0	befa.st	0.00753455287049989	2.43790180879566	2.1395378588625	2.7798932432323
sp_k0	befa.st	0.0179061225674211	2.35798533837921	2.08562271776569	2.66423804800825
sp_k0	befa.st	0.0282776922643423	2.28388227561026	2.03673533297214	2.56064480761605
sp_k0	befa.st	0.0386492619612635	2.21516504466755	1.99118199853243	2.46424481432393
sp_k0	befa.st	0.0490208316581847	2.15143786180786	1.94832147327924	2.37351286954999
sp_k0	befa.st	0.059392401355106	2.09233434595202	1.90698065564624	2.29262572355931
sp_k0	befa.st	0.0697639710520272	2.03751531077312	1.86665686896748	2.22131192412632
sp_k0	befa.st	0.0801355407489484	1.98666672435381	1.82931080129028	2.15555075293307
sp_k0	befa.st	0.0905071104458696	1.93949782356009	1.79423224644446	2.09407189075847
sp_k0	befa.st	0.100878680142791	1.89573937127581	1.7611801345091	2.03888612917055
sp_k0	befa.st	0.111250249839712	1.85514204555948	1.73067029486495	1.98794084619242
sp_k0	befa.st	0.121621819536633	1.81747495063166	1.70046748823612	1.9410274891117
sp_k0	befa.st	0.131993389233554	1.78252424038133	1.67229675243281	1.898964298255
sp_k0	befa.st	0.142364958930476	1.75009184579854	1.64561933623219	1.86065178194474
sp_k0	befa.st	0.152736528627397	1.719994298404	1.62050454434557	1.82505063882723
sp_k0	befa.st	0.163108098324318	1.69206164235745	1.59747798039374	1.79215375205278
sp_k0	befa.st	0.173479668021239	1.66613642849033	1.57476807383944	1.76215498900077
sp_k0	befa.st	0.183851237718161	1.64207278402837	1.55372137838717	1.73504471008607
sp_k0	befa.st	0.194222807415082	1.61973555224888	1.5343686525028	1.70969696783377
sp_k0	befa.st	0.204594377112003	1.59899949675975	1.51692005784334	1.68711067045213
sp_k0	befa.st	0.214965946808924	1.57974856549527	1.49943852340835	1.6653860061298
sp_k0	befa.st	0.225337516505845	1.56187520989963	1.48339163955813	1.64593966171058
sp_k0	befa.st	0.235709086202767	1.54527975511649	1.46915877358717	1.62743037237021
sp_k0	befa.st	0.246080655899688	1.52986981732286	1.45510279763891	1.61040732134517
sp_k0	befa.st	0.256452225596609	1.51555976464119	1.44217786330123	1.59462603246433
sp_k0	befa.st	0.26682379529353	1.50227021833591	1.43022853697447	1.57971604050412
sp_k0	befa.st	0.277195364990451	1.48992759125245	1.41905678676957	1.56596764388318
sp_k0	befa.st	0.287566934687373	1.47846366068864	1.40906699765703	1.55407533684193
sp_k0	befa.st	0.297938504384294	1.46781517310289	1.39894910658429	1.54283868174219
sp_k0	befa.st	0.308310074081215	1.45792347826099	1.39017532866812	1.53190726151238
sp_k0	befa.st	0.318681643778136	1.44873419060615	1.3817517739176	1.52198554638074
sp_k0	befa.st	0.329053213475058	1.44019687580512	1.37375648595059	1.51247402654493
sp_k0	befa.st	0.339424783171979	1.432264760579	1.36649911232334	1.50363082304835
sp_k0	befa.st	0.3497963528689	1.42489446407076	1.3594975237768	1.49595949389907
sp_k0	befa.st	0.360167922565821	1.4180457491342	1.35315016677109	1.48922151839393
sp_k0	befa.st	0.370539492262742	1.41168129205134	1.34696903950874	1.48248833511257
sp_k0	befa.st	0.380911061959664	1.4057664692985	1.34122613234455	1.47613460649239
sp_k0	befa.st	0.391282631656585	1.4002691600855	1.33597256009708	1.47040906618573
sp_k0	befa.st	0.401654201353506	1.39515956348896	1.33121084399306	1.46497467739652
sp_k0	befa.st	0.412025771050427	1.39041002908972	1.32674850124013	1.45992671392073
sp_k0	befa.st	0.422397340747348	1.38599490010661	1.32258754002436	1.45553895021142
sp_k0	befa.st	0.43276891044427	1.38189036809482	1.31859911200043	1.45184424731159
