model	model_structure	hierarchy	k_depth	family	response	response_offset	h1	h2	ftp	PFT	sp_code	application_group	is_best_gamma_model	L_mean	L_median	L_sd	L_q025	L_q05	L_q95	L_q975	A_mean	A_median	A_sd	A_q025	A_q05	A_q95	A_q975	k_mean	k_median	k_sd	k_q025	k_q05	k_q95	k_q975	equation
PFT_sp_k2_gamma	PFT_sp_k2	PFT_sp	k2	gamma	befa.st	1	ENF	ENF.PDe	NA	ENF	PDe	ENF.PDe	FALSE	0.188752444654597	0.187813328379004	0.0336504092506466	0.125070521628632	0.135121287422773	0.245393345751512	0.257774827476711	2.00303732877253	1.91084833529299	0.568032573385128	1.22046099002011	1.29231395869147	3.02884923996323	3.37671258093308	6.02233944483706	5.96663314256363	1.19004288861054	3.88645020976605	4.16842847859422	8.087953693705	8.55547486095219	befa.st = 1 + L + A * exp(-k * rsd)
PFT_sp_k2_gamma	PFT_sp_k2	PFT_sp	k2	gamma	befr.st	0	ENF	ENF.PDe	NA	ENF	PDe	ENF.PDe	FALSE	0.191199506100335	0.196533912225805	0.10664138916457	0.0120000912351816	0.0221594873681074	0.353021697740262	0.37350734251351	0.388733878205717	0.387066545002606	0.129025279877301	0.166410094336366	0.201604980676052	0.558578338550443	0.608989652593564	1.88342647844078	1.22792698703296	1.80078218939505	0.323012886272241	0.403494440041083	5.39548338960362	6.74791805617392	befr.st = L + A * exp(-k * rsd)
PFT_sp_k2_gamma	PFT_sp_k2	PFT_sp	k2	gamma	befa.st	1	ENF	ENF.PK	NA	ENF	PK	ENF.PK	FALSE	0.434670117627369	0.452195144341631	0.117090990217193	0.183056724801213	0.217065888727352	0.59919346110683	0.622689474190366	1.6544920193803	1.59245719111321	0.417084221893527	1.01066458783832	1.08905003992641	2.42411899866455	2.64187290521717	4.80014059393134	4.70588401960419	1.51857766374626	2.28585049858844	2.54412454044563	7.36451621497065	7.81899710044156	befa.st = 1 + L + A * exp(-k * rsd)
PFT_sp_k2_gamma	PFT_sp_k2	PFT_sp	k2	gamma	befr.st	0	ENF	ENF.PK	NA	ENF	PK	ENF.PK	FALSE	0.199063968535274	0.195251448181557	0.11516302872451	0.0122143542968095	0.0237631442117117	0.383855358937231	0.403567844912194	0.422840527793706	0.424004856043976	0.135798108214434	0.151739795117525	0.195194261102344	0.640224440656312	0.687412096178916	1.65938308650821	1.18703263701216	1.56194388474541	0.321276897799125	0.417295412614439	4.27231146851041	5.19491079107346	befr.st = L + A * exp(-k * rsd)
PFT_sp_k2_gamma	PFT_sp_k2	PFT_sp	k2	gamma	befa.st	1	ENF	ENF.PR	NA	ENF	PR	ENF.PR	FALSE	0.188378311560591	0.190102198447727	0.0323434256070535	0.120929390723983	0.132222343656665	0.238632856807861	0.247567139555806	1.29587156621076	1.26280608250444	0.322076024979644	0.76803131081336	0.838284173036098	1.87061678029752	2.02774681255466	7.47249151130354	7.0751153412573	2.14039233421901	4.66740582650714	4.9734148232688	11.3317131661693	12.9217824337857	befa.st = 1 + L + A * exp(-k * rsd)
PFT_sp_k2_gamma	PFT_sp_k2	PFT_sp	k2	gamma	befr.st	0	ENF	ENF.PR	NA	ENF	PR	ENF.PR	FALSE	0.257599718375763	0.248751510877969	0.154320334229674	0.0153536286135293	0.0279390880383053	0.503739382400916	0.528442236942924	0.417410142740916	0.420442322281952	0.163499870648473	0.0936424968947891	0.134606296943784	0.677255984785531	0.722674339976454	1.53549023562128	0.961390440518785	1.96852422920744	0.164322728863757	0.227396543568615	4.52782637604339	5.78830581947192	befr.st = L + A * exp(-k * rsd)
PFT_sp_k2_gamma	PFT_sp_k2	PFT_sp	k2	gamma	befa.st	1	ENF	ENF.PT	NA	ENF	PT	ENF.PT	FALSE	0.335995795794626	0.33526232798227	0.0342001227747379	0.270645295351446	0.280828951759865	0.394449203671563	0.40497599391305	1.25741544007336	1.18865680062204	0.50811406228323	0.556511246541166	0.640899456953635	2.08630792591248	2.40414371431286	8.1799992685989	7.84006506158956	2.23580556211142	4.72601185352003	5.1718696751806	12.216877725202	13.3369554769908	befa.st = 1 + L + A * exp(-k * rsd)
PFT_sp_k2_gamma	PFT_sp_k2	PFT_sp	k2	gamma	befr.st	0	ENF	ENF.PT	NA	ENF	PT	ENF.PT	FALSE	0.191034228174996	0.183845586141823	0.113633442531874	0.012147597248467	0.0220599429105935	0.374637979338936	0.397510618625273	0.417055483564356	0.406001598279582	0.254582922498021	0.15278504116071	0.194016845642385	0.620367146838072	0.694474694051703	1.85851953525719	1.23601249413848	1.83166944154404	0.273173863186357	0.371224868926393	5.27084178474024	6.8449686205567	befr.st = L + A * exp(-k * rsd)
sp_k0_gamma	sp_k0	sp	k0	gamma	befa.st	1	BP	all	NA	NA	BP	BP	FALSE	0.24207921389425	0.2399228009886	0.0298030452930312	0.191091453895284	0.197395211915917	0.293980619375961	0.308052797393227	1.02581848897842	0.993699646729445	0.27771427451665	0.574220132636675	0.628451960535939	1.52779511371509	1.6479600232433	7.11200843671916	7.09668804069785	0.786517976255104	5.63229969365507	5.85843923032617	8.4295618933705	8.73888596910957	befa.st = 1 + L + A * exp(-k * rsd)
sp_k0_gamma	sp_k0	sp	k0	gamma	befr.st	0	BP	all	NA	NA	BP	BP	FALSE	0.348008839748326	0.367059552778067	0.100500453958545	0.0793654451920897	0.138697102830214	0.479180882730897	0.497279593088393	0.345420609632486	0.333970058305263	0.156239988352754	0.0805103285587593	0.11172289214873	0.641132416873094	0.712730322458312	2.2467252298681	1.86875581243139	1.3619728496482	0.705591979933154	0.791865473166001	4.84768595020985	5.61411717238303	befr.st = L + A * exp(-k * rsd)
sp_k0_gamma	sp_k0	sp	k0	gamma	befa.st	1	CJ	all	NA	NA	CJ	CJ	FALSE	0.241322391744488	0.240240676241927	0.0263658468847269	0.192386660670911	0.200134894025769	0.285780394507277	0.296515048278399	1.17642175513759	1.1433028418202	0.29513377225115	0.690495934975867	0.749770032490905	1.71155131473714	1.85621239392676	7.11200843671916	7.09668804069785	0.786517976255104	5.63229969365507	5.85843923032617	8.4295618933705	8.73888596910957	befa.st = 1 + L + A * exp(-k * rsd)
sp_k0_gamma	sp_k0	sp	k0	gamma	befr.st	0	CJ	all	NA	NA	CJ	CJ	FALSE	0.184633193541847	0.192646354669248	0.0797645849907793	0.0280010912202453	0.0438257560923583	0.302350528224937	0.31718420910571	0.356466848645386	0.350688860672207	0.140085340141999	0.125399705337471	0.161245062369247	0.558578342698877	0.641507434871434	2.2467252298681	1.86875581243139	1.3619728496482	0.705591979933154	0.791865473166001	4.84768595020985	5.61411717238303	befr.st = L + A * exp(-k * rsd)
sp_k0_gamma	sp_k0	sp	k0	gamma	befa.st	1	CJa	all	NA	NA	CJa	CJa	FALSE	0.717415341712425	0.710822055059526	0.0969151816284353	0.55214114265499	0.572823732225007	0.889300811855808	0.928860788371628	1.2682362586483	1.17522111523195	0.548440742350021	0.501452436342078	0.595952997313718	2.23520912337573	2.59575062126511	7.11200843671916	7.09668804069785	0.786517976255104	5.63229969365507	5.85843923032617	8.4295618933705	8.73888596910957	befa.st = 1 + L + A * exp(-k * rsd)
sp_k0_gamma	sp_k0	sp	k0	gamma	befr.st	0	CJa	all	NA	NA	CJa	CJa	FALSE	0.459643963075504	0.478620234936566	0.137526159643301	0.0782816165298148	0.167236245849648	0.647749123034698	0.682533975400507	0.475654851918194	0.386240876738528	0.409270498654088	0.093691746637456	0.13237425209722	1.06848064898772	1.29884883116367	2.2467252298681	1.86875581243139	1.3619728496482	0.705591979933154	0.791865473166001	4.84768595020985	5.61411717238303	befr.st = L + A * exp(-k * rsd)
sp_k0_gamma	sp_k0	sp	k0	gamma	befa.st	1	CL	all	NA	NA	CL	CL	FALSE	0.532869020008268	0.530212805406908	0.0687431454067541	0.408581012990446	0.42630178113925	0.651112743005483	0.677652943013545	1.14742348766491	1.08840150512268	0.436654125598352	0.476990787427692	0.554135154926004	1.94254569646426	2.1638243672909	7.11200843671916	7.09668804069785	0.786517976255104	5.63229969365507	5.85843923032617	8.4295618933705	8.73888596910957	befa.st = 1 + L + A * exp(-k * rsd)
sp_k0_gamma	sp_k0	sp	k0	gamma	befr.st	0	CL	all	NA	NA	CL	CL	FALSE	0.25941199488939	0.269585071884775	0.10541945936097	0.0429893193541396	0.0677414834200096	0.417418508887035	0.435474828508477	0.381624407600912	0.372283427621127	0.162070231852946	0.100682319686578	0.13811825886921	0.641401734928496	0.741818109339912	2.2467252298681	1.86875581243139	1.3619728496482	0.705591979933154	0.791865473166001	4.84768595020985	5.61411717238303	befr.st = L + A * exp(-k * rsd)
sp_k0_gamma	sp_k0	sp	k0	gamma	befa.st	1	CO	all	NA	NA	CO	CO	FALSE	0.246039482202672	0.244569893605937	0.0257637126773817	0.198893358521139	0.206192194422536	0.290421369449379	0.299322477453638	1.36084105766118	1.32522024933886	0.349013009293344	0.80334901293545	0.86940641266098	1.98552885953573	2.18399815587565	7.11200843671916	7.09668804069785	0.786517976255104	5.63229969365507	5.85843923032617	8.4295618933705	8.73888596910957	befa.st = 1 + L + A * exp(-k * rsd)
sp_k0_gamma	sp_k0	sp	k0	gamma	befr.st	0	CO	all	NA	NA	CO	CO	FALSE	0.13106321180741	0.135677795229469	0.0618318509222472	0.0171109217537913	0.0271467083145381	0.225338134585693	0.238016210865503	0.378708367219456	0.364388442255709	0.120728914711924	0.190780596291093	0.221205906216254	0.589600613250094	0.673617422181428	2.2467252298681	1.86875581243139	1.3619728496482	0.705591979933154	0.791865473166001	4.84768595020985	5.61411717238303	befr.st = L + A * exp(-k * rsd)
sp_k0_gamma	sp_k0	sp	k0	gamma	befa.st	1	CS	all	NA	NA	CS	CS	FALSE	0.278329931191279	0.277212491225663	0.0277119194603129	0.227266677223843	0.234890899413378	0.324737100847419	0.335704798784663	1.19168645887122	1.12667173637327	0.448823508137208	0.508089120284473	0.588910927934016	2.01770383050882	2.25158714597267	7.11200843671916	7.09668804069785	0.786517976255104	5.63229969365507	5.85843923032617	8.4295618933705	8.73888596910957	befa.st = 1 + L + A * exp(-k * rsd)
sp_k0_gamma	sp_k0	sp	k0	gamma	befr.st	0	CS	all	NA	NA	CS	CS	FALSE	0.460258288497361	0.480727649361572	0.16253399230231	0.0729424011825968	0.123341344686307	0.692624971402834	0.731577739566309	0.938503726825194	0.634532619615968	2.21348283772809	0.236752154151371	0.276682654185252	2.32377573921762	3.13750470014774	2.2467252298681	1.86875581243139	1.3619728496482	0.705591979933154	0.791865473166001	4.84768595020985	5.61411717238303	befr.st = L + A * exp(-k * rsd)
sp_k0_gamma	sp_k0	sp	k0	gamma	befa.st	1	LL	all	NA	NA	LL	LL	FALSE	0.250045706035921	0.249232923266242	0.0214173187484866	0.210220073892453	0.216411097281675	0.285881690549395	0.29444901304393	1.11906690377427	1.09323659529067	0.253849219009839	0.696779546010985	0.750420974341416	1.56592004981023	1.68564781990225	7.11200843671916	7.09668804069785	0.786517976255104	5.63229969365507	5.85843923032617	8.4295618933705	8.73888596910957	befa.st = 1 + L + A * exp(-k * rsd)
sp_k0_gamma	sp_k0	sp	k0	gamma	befr.st	0	LL	all	NA	NA	LL	LL	FALSE	0.196187784284139	0.203683411500519	0.0833967465707243	0.0322618178911232	0.0502214799501275	0.323620517241895	0.341138323695814	0.427199585939347	0.409889265658755	0.142669861435356	0.200687654345425	0.236090709164128	0.679074091451041	0.769113419073682	2.2467252298681	1.86875581243139	1.3619728496482	0.705591979933154	0.791865473166001	4.84768595020985	5.61411717238303	befr.st = L + A * exp(-k * rsd)
sp_k0_gamma	sp_k0	sp	k0	gamma	befa.st	1	LT	all	NA	NA	LT	LT	FALSE	0.147559491751093	0.146830333159228	0.0192113835032632	0.112610720955924	0.11782363304846	0.180585667460452	0.18801623779344	1.4833950564943	1.39923712450569	0.512277421995181	0.737331411238098	0.822190130678957	2.43027747176596	2.68884357659176	7.11200843671916	7.09668804069785	0.786517976255104	5.63229969365507	5.85843923032617	8.4295618933705	8.73888596910957	befa.st = 1 + L + A * exp(-k * rsd)
sp_k0_gamma	sp_k0	sp	k0	gamma	befr.st	0	LT	all	NA	NA	LT	LT	FALSE	0.167329733514532	0.17498809345176	0.0721870751383204	0.0267037982254058	0.0409629529407267	0.274077602269646	0.289112616991477	0.385767075606781	0.360788695403314	0.207411507396136	0.13076610162637	0.16979262851471	0.662536902616378	0.839109869737704	2.2467252298681	1.86875581243139	1.3619728496482	0.705591979933154	0.791865473166001	4.84768595020985	5.61411717238303	befr.st = L + A * exp(-k * rsd)
sp_k0_gamma	sp_k0	sp	k0	gamma	befa.st	1	MT	all	NA	NA	MT	MT	FALSE	0.963050884664812	0.950075280407418	0.135732286272497	0.733012906553277	0.763055120980469	1.20587786561327	1.26665991761732	1.2550690509762	1.16826539320504	0.553039413194932	0.491786857083856	0.583536965907034	2.20307148635862	2.52922426741274	7.11200843671916	7.09668804069785	0.786517976255104	5.63229969365507	5.85843923032617	8.4295618933705	8.73888596910957	befa.st = 1 + L + A * exp(-k * rsd)
sp_k0_gamma	sp_k0	sp	k0	gamma	befr.st	0	MT	all	NA	NA	MT	MT	FALSE	0.282711937287528	0.264956446403298	0.169992671188646	0.0358349962215391	0.0570026187733602	0.571036301643997	0.660703194338448	0.444528352759388	0.364697371434719	0.456619620735599	0.092556137007723	0.127653491949142	0.94274013787079	1.29840906034052	2.2467252298681	1.86875581243139	1.3619728496482	0.705591979933154	0.791865473166001	4.84768595020985	5.61411717238303	befr.st = L + A * exp(-k * rsd)
sp_k0_gamma	sp_k0	sp	k0	gamma	befa.st	1	NS	all	NA	NA	NS	NS	FALSE	0.500739517628857	0.49131960812047	0.0846907806428903	0.361436520980855	0.379219048116018	0.651900347210135	0.692229700259993	1.25578216837317	1.15941209798339	0.549340563958436	0.500376940921678	0.593548871347909	2.21803792719159	2.57020628949163	7.11200843671916	7.09668804069785	0.786517976255104	5.63229969365507	5.85843923032617	8.4295618933705	8.73888596910957	befa.st = 1 + L + A * exp(-k * rsd)
sp_k0_gamma	sp_k0	sp	k0	gamma	befr.st	0	NS	all	NA	NA	NS	NS	FALSE	0.287915650144376	0.262049163125865	0.180779789377553	0.0360740834017392	0.055095679226856	0.61535156800409	0.728233337031669	0.450220909128982	0.368924496654921	0.785530860861923	0.0896846807920794	0.127320833137266	0.947546262061704	1.25007736266582	2.2467252298681	1.86875581243139	1.3619728496482	0.705591979933154	0.791865473166001	4.84768595020985	5.61411717238303	befr.st = L + A * exp(-k * rsd)
sp_k0_gamma	sp_k0	sp	k0	gamma	befa.st	1	PD	all	NA	NA	PD	PD	FALSE	0.273022744246714	0.273028105108142	0.0198606542023457	0.234666615865332	0.24069895695311	0.30465175133373	0.31183416488152	0.979575577577757	0.965055719672233	0.196790201908042	0.639212565995733	0.686014390899243	1.32167082590977	1.41608779446356	7.11200843671916	7.09668804069785	0.786517976255104	5.63229969365507	5.85843923032617	8.4295618933705	8.73888596910957	befa.st = 1 + L + A * exp(-k * rsd)
sp_k0_gamma	sp_k0	sp	k0	gamma	befr.st	0	PD	all	NA	NA	PD	PD	FALSE	0.212259617252079	0.227473134387851	0.0836309436861519	0.0385009333811029	0.0571940753329243	0.324974599559876	0.334410441718442	0.276785066030969	0.280801916784619	0.103521681936197	0.0748393975588694	0.100961590806305	0.438464289508157	0.461389137229872	2.2467252298681	1.86875581243139	1.3619728496482	0.705591979933154	0.791865473166001	4.84768595020985	5.61411717238303	befr.st = L + A * exp(-k * rsd)
sp_k0_gamma	sp_k0	sp	k0	gamma	befa.st	1	PDe	all	NA	NA	PDe	PDe	FALSE	0.210607686641432	0.20899538790932	0.0301853710430423	0.157198567796751	0.164176287538362	0.263326986619614	0.274949343734049	2.35606121670292	2.30163191631797	0.508329582651698	1.53117780432432	1.63416891582948	3.27251907924873	3.5357065631486	7.11200843671916	7.09668804069785	0.786517976255104	5.63229969365507	5.85843923032617	8.4295618933705	8.73888596910957	befa.st = 1 + L + A * exp(-k * rsd)
sp_k0_gamma	sp_k0	sp	k0	gamma	befr.st	0	PDe	all	NA	NA	PDe	PDe	FALSE	0.242246837769796	0.255394608665725	0.0839989570431218	0.053455467183228	0.0784740801284593	0.359550910143656	0.374422124273899	0.357392850668716	0.351391733915223	0.115597627612429	0.150804081068455	0.184359148159411	0.542163128838887	0.597241547977453	2.2467252298681	1.86875581243139	1.3619728496482	0.705591979933154	0.791865473166001	4.84768595020985	5.61411717238303	befr.st = L + A * exp(-k * rsd)
sp_k0_gamma	sp_k0	sp	k0	gamma	befa.st	1	PK	all	NA	NA	PK	PK	FALSE	0.56870891063091	0.567460176878184	0.0523124397995009	0.467457375659026	0.483552098044263	0.656145765015456	0.672364803487383	1.61474955672428	1.5381204726625	0.466868820311646	0.908130306559933	0.991272842118631	2.47404850365872	2.74626211661541	7.11200843671916	7.09668804069785	0.786517976255104	5.63229969365507	5.85843923032617	8.4295618933705	8.73888596910957	befa.st = 1 + L + A * exp(-k * rsd)
sp_k0_gamma	sp_k0	sp	k0	gamma	befr.st	0	PK	all	NA	NA	PK	PK	FALSE	0.265447441980451	0.280686856550965	0.0971610028941636	0.0485514665863104	0.0760718062674389	0.399008021265056	0.415538471637053	0.389868574899693	0.379745532300197	0.140527797205169	0.13288312115933	0.170840452966592	0.626333455226655	0.685477971675846	2.2467252298681	1.86875581243139	1.3619728496482	0.705591979933154	0.791865473166001	4.84768595020985	5.61411717238303	befr.st = L + A * exp(-k * rsd)
sp_k0_gamma	sp_k0	sp	k0	gamma	befa.st	1	PR	all	NA	NA	PR	PR	FALSE	0.191889103855222	0.191853418439776	0.0222946345077497	0.148462525086107	0.156040953430675	0.229116208930319	0.235155088695149	1.23274483801252	1.19896091211384	0.298779283713159	0.746794730019383	0.811629859481479	1.77575618605054	1.91716480985577	7.11200843671916	7.09668804069785	0.786517976255104	5.63229969365507	5.85843923032617	8.4295618933705	8.73888596910957	befa.st = 1 + L + A * exp(-k * rsd)
sp_k0_gamma	sp_k0	sp	k0	gamma	befr.st	0	PR	all	NA	NA	PR	PR	FALSE	0.365582408372991	0.386889307420573	0.120548859080896	0.066154755571724	0.11456504157746	0.523066785966758	0.543017548346394	0.348126329227957	0.337340934170075	0.161003633924649	0.0675081655687888	0.101086364965301	0.648928830552936	0.709725248690161	2.2467252298681	1.86875581243139	1.3619728496482	0.705591979933154	0.791865473166001	4.84768595020985	5.61411717238303	befr.st = L + A * exp(-k * rsd)
sp_k0_gamma	sp_k0	sp	k0	gamma	befa.st	1	PT	all	NA	NA	PT	PT	FALSE	0.334630039217197	0.333453537912262	0.0307638882060116	0.278615235383029	0.286568116815323	0.387270080779227	0.398557572278714	1.05046152910923	1.0212283642384	0.303351086421608	0.553419302819937	0.615071618439875	1.58480011117032	1.72983406215597	7.11200843671916	7.09668804069785	0.786517976255104	5.63229969365507	5.85843923032617	8.4295618933705	8.73888596910957	befa.st = 1 + L + A * exp(-k * rsd)
sp_k0_gamma	sp_k0	sp	k0	gamma	befr.st	0	PT	all	NA	NA	PT	PT	FALSE	0.247672093378166	0.258119045209333	0.0961418979658665	0.04328918660654	0.0700848129609157	0.387718233967561	0.408013051854452	0.372601800862312	0.364535272408754	0.146660641038964	0.119667972161787	0.159059606395801	0.591952895832234	0.662260103827537	2.2467252298681	1.86875581243139	1.3619728496482	0.705591979933154	0.791865473166001	4.84768595020985	5.61411717238303	befr.st = L + A * exp(-k * rsd)
sp_k0_gamma	sp_k0	sp	k0	gamma	befa.st	1	PxT	all	NA	NA	PxT	PxT	FALSE	0.167857436539539	0.166824393715695	0.0192887753314061	0.133617116055545	0.138662826713257	0.201715360521627	0.208652550966062	1.22821030794106	1.14319873174839	0.517738384174303	0.500282207525522	0.590864212807448	2.15136985619353	2.44849444473347	7.11200843671916	7.09668804069785	0.786517976255104	5.63229969365507	5.85843923032617	8.4295618933705	8.73888596910957	befa.st = 1 + L + A * exp(-k * rsd)
sp_k0_gamma	sp_k0	sp	k0	gamma	befr.st	0	PxT	all	NA	NA	PxT	PxT	FALSE	0.137230001166414	0.144572438932071	0.0611083770031539	0.0196339857719582	0.0311567848651325	0.228385199144377	0.241335015506138	0.341466253431934	0.306407211199112	0.74726544008804	0.0743242770351397	0.103448949455038	0.59311856499262	0.796576503867442	2.2467252298681	1.86875581243139	1.3619728496482	0.705591979933154	0.791865473166001	4.84768595020985	5.61411717238303	befr.st = L + A * exp(-k * rsd)
sp_k0_gamma	sp_k0	sp	k0	gamma	befa.st	1	QAc	all	NA	NA	QAc	QAc	FALSE	0.348885156120035	0.34775253795399	0.0310269368731947	0.292649756124371	0.299750750880837	0.401926012246054	0.413854882953674	0.97575229728156	0.94353962276548	0.308374196347858	0.459228985820692	0.535701947820537	1.52770180554651	1.65688380383485	7.11200843671916	7.09668804069785	0.786517976255104	5.63229969365507	5.85843923032617	8.4295618933705	8.73888596910957	befa.st = 1 + L + A * exp(-k * rsd)
sp_k0_gamma	sp_k0	sp	k0	gamma	befr.st	0	QAc	all	NA	NA	QAc	QAc	FALSE	0.308169737222982	0.325493666840554	0.105071624496619	0.0635615209426283	0.0969997923548641	0.450092725263827	0.466815323527095	0.361149719225775	0.351449606090479	0.157194746175894	0.0950679536682805	0.130625521936433	0.605352734321987	0.668794395440954	2.2467252298681	1.86875581243139	1.3619728496482	0.705591979933154	0.791865473166001	4.84768595020985	5.61411717238303	befr.st = L + A * exp(-k * rsd)
sp_k0_gamma	sp_k0	sp	k0	gamma	befa.st	1	QAt	all	NA	NA	QAt	QAt	FALSE	0.345632192474696	0.342990917428437	0.0446298892783756	0.266306263644285	0.277660179015656	0.4227605818149	0.43957533415683	1.31521536928415	1.27399844431672	0.357014972882926	0.74641982256278	0.817734250223461	1.96251775210551	2.13087223044159	7.11200843671916	7.09668804069785	0.786517976255104	5.63229969365507	5.85843923032617	8.4295618933705	8.73888596910957	befa.st = 1 + L + A * exp(-k * rsd)
sp_k0_gamma	sp_k0	sp	k0	gamma	befr.st	0	QAt	all	NA	NA	QAt	QAt	FALSE	0.201431705555964	0.210568288151063	0.0837453653339614	0.0337018793190347	0.0509015544013222	0.326864329429764	0.341807218381784	0.263827599820119	0.267668709241005	0.103836589252571	0.0632936447891957	0.0887691481481004	0.426615655151086	0.450890886909977	2.2467252298681	1.86875581243139	1.3619728496482	0.705591979933154	0.791865473166001	4.84768595020985	5.61411717238303	befr.st = L + A * exp(-k * rsd)
sp_k0_gamma	sp_k0	sp	k0	gamma	befa.st	1	QG	all	NA	NA	QG	QG	FALSE	0.911788245502802	0.90684717796259	0.0938549483180694	0.744279547699338	0.768822414217568	1.07766434973455	1.11541744507277	1.17028803213859	1.09737145679247	0.48105480432982	0.473132693258095	0.555344318614432	2.0334924661972	2.31281333604733	7.11200843671916	7.09668804069785	0.786517976255104	5.63229969365507	5.85843923032617	8.4295618933705	8.73888596910957	befa.st = 1 + L + A * exp(-k * rsd)
sp_k0_gamma	sp_k0	sp	k0	gamma	befr.st	0	QG	all	NA	NA	QG	QG	FALSE	0.517691152952433	0.53941207663458	0.151754205164775	0.0907831691037153	0.186514972954942	0.725180484126595	0.7609795360425	0.493291254554238	0.393448139687193	0.411276075392887	0.102919219595598	0.141642599848942	1.13884925436623	1.39946043357335	2.2467252298681	1.86875581243139	1.3619728496482	0.705591979933154	0.791865473166001	4.84768595020985	5.61411717238303	befr.st = L + A * exp(-k * rsd)
sp_k0_gamma	sp_k0	sp	k0	gamma	befa.st	1	QM	all	NA	NA	QM	QM	FALSE	0.451707967915431	0.451587577432469	0.0361332264788543	0.380731375137033	0.392478679829884	0.510395767807902	0.523707857628347	1.23130388992498	1.17466806678303	0.422371071026247	0.577108977966348	0.653522534329101	1.99531140316842	2.21402386114335	7.11200843671916	7.09668804069785	0.786517976255104	5.63229969365507	5.85843923032617	8.4295618933705	8.73888596910957	befa.st = 1 + L + A * exp(-k * rsd)
sp_k0_gamma	sp_k0	sp	k0	gamma	befr.st	0	QM	all	NA	NA	QM	QM	FALSE	0.389983140188961	0.412393462452652	0.133211579089781	0.0685735177321378	0.113542450791448	0.572938649108697	0.598258385543563	0.812456079340455	0.672266048964162	0.692738302659949	0.273018908514576	0.301296272640583	1.77827404383406	2.33612209576068	2.2467252298681	1.86875581243139	1.3619728496482	0.705591979933154	0.791865473166001	4.84768595020985	5.61411717238303	befr.st = L + A * exp(-k * rsd)
sp_k0_gamma	sp_k0	sp	k0	gamma	befa.st	1	QS	all	NA	NA	QS	QS	FALSE	0.36725738883517	0.366043077323254	0.0398337225258787	0.292575677587475	0.304393668163575	0.435422843023031	0.449349137672728	1.04896421975209	1.01125382273057	0.320679239202852	0.502893667665417	0.587788227580475	1.61102151410929	1.76444887934771	7.11200843671916	7.09668804069785	0.786517976255104	5.63229969365507	5.85843923032617	8.4295618933705	8.73888596910957	befa.st = 1 + L + A * exp(-k * rsd)
sp_k0_gamma	sp_k0	sp	k0	gamma	befr.st	0	QS	all	NA	NA	QS	QS	FALSE	0.380476779802155	0.402152751476211	0.138827547202493	0.0610575127922329	0.0983467667892663	0.573232284126937	0.598909266978319	0.647362948007325	0.572516994027274	0.390587668879476	0.246954830089002	0.282635877409003	1.22495020957731	1.49006751301164	2.2467252298681	1.86875581243139	1.3619728496482	0.705591979933154	0.791865473166001	4.84768595020985	5.61411717238303	befr.st = L + A * exp(-k * rsd)
sp_k0_gamma	sp_k0	sp	k0	gamma	befa.st	1	QV	all	NA	NA	QV	QV	FALSE	0.227136955117847	0.226772318964771	0.0212362202010799	0.186380087523064	0.193172371820612	0.262480942825574	0.269121131429258	1.10093962702981	1.06241590187293	0.349488480981064	0.537539637519422	0.610325683853964	1.70969032146364	1.89856022882012	7.11200843671916	7.09668804069785	0.786517976255104	5.63229969365507	5.85843923032617	8.4295618933705	8.73888596910957	befa.st = 1 + L + A * exp(-k * rsd)
sp_k0_gamma	sp_k0	sp	k0	gamma	befr.st	0	QV	all	NA	NA	QV	QV	FALSE	0.315573057730248	0.335347345304338	0.101674039629312	0.0662146789854922	0.110667688177947	0.447606431492674	0.46401020637534	0.312430639739476	0.310256078973028	0.141249666180793	0.0624726643431233	0.0908653122008313	0.555695679123833	0.61193289259619	2.2467252298681	1.86875581243139	1.3619728496482	0.705591979933154	0.791865473166001	4.84768595020985	5.61411717238303	befr.st = L + A * exp(-k * rsd)
sp_k1_gamma	sp_k1	sp	k1	gamma	befa.st	1	BP	all	NA	NA	BP	BP	FALSE	0.239101108964392	0.237025768986492	0.0300088118735475	0.185963263957652	0.193486100622716	0.292223588389149	0.304068175534245	1.08638404615612	1.0601684542056	0.292483329647987	0.593378154538597	0.653199837857732	1.59902630452238	1.72773274620749	7.65250068815461	7.25961602211322	2.35416915676091	4.21835764285457	4.73704430125804	12.0624086313715	13.6125100954127	befa.st = 1 + L + A * exp(-k * rsd)
sp_k1_gamma	sp_k1	sp	k1	gamma	befr.st	0	BP	all	NA	NA	BP	BP	FALSE	0.258942517595956	0.264126153854335	0.13249968119184	0.0297971822867425	0.0439031717536295	0.458277244000418	0.479796491799718	0.404397697347311	0.399707008813481	0.156427542867325	0.107880887099375	0.149358917015412	0.672952683776134	0.733128129504754	1.55565986958141	0.960868203104426	1.77529563380233	0.203499374007855	0.271977836990064	4.63167426121307	6.0784135335364	befr.st = L + A * exp(-k * rsd)
sp_k1_gamma	sp_k1	sp	k1	gamma	befa.st	1	CJ	all	NA	NA	CJ	CJ	FALSE	0.236529141260357	0.237819501534754	0.033906712886296	0.165539305950769	0.180196756121176	0.289721842718863	0.299530919953658	1.19844471494395	1.15809694728271	0.348474724907905	0.651185052147846	0.724611505680851	1.8017909364153	1.98216776639303	7.06331637361109	6.99782375138772	1.56680430683063	4.14221352844532	4.65119442078249	9.77073244500235	10.5586825524987	befa.st = 1 + L + A * exp(-k * rsd)
