stand_id	sp_code	plot	age	d	h	Bst	Bbr	Bf	Bcr	Vst	Vst.5	ba	befa.v	befa.st	beft.v	beft.st	bwd	PFT	Genus	Family	ft1.forest_type	ft1.dominant_prop	sdi	sdi.1	sdi.2	sdi.3	sdi_max	rsd	rsd.1	rsd.2
114	PD	30	33	0.068	6.7	7.572	1.213	1.446	NA	0.012742	0.01439	0.0036316811075498	802.935175011772	1.35116217643951	NA	NA	0.594255218960917	ENF	Pinus	Pinaceae	mono_N	1	80.1194163450075	80.1194163450075	NA	NA	414.704554954586	0.193196374112122	0.193196374112123	NA
114	PD	30	43	0.165	9.9	48.644	8.258	2.237	NA	0.094456	0.021065	0.0213824649984955	626.101041754891	1.21575117177864	NA	NA	0.514991106970441	ENF	Pinus	Pinaceae	mono_N	1	80.1194163450075	80.1194163450075	NA	NA	414.704554954586	0.193196374112122	0.193196374112123	NA
114	PD	30	37	0.098	10.3	15.279	2.55	1.594	4.315	0.028601	0.013685	0.0075429639612691	679.102129296179	1.27122193860855	829.970980035663	1.55363570914327	0.534212090486347	ENF	Pinus	Pinaceae	mono_N	1	80.1194163450075	80.1194163450075	NA	NA	414.704554954586	0.193196374112122	0.193196374112123	NA
115	PD	27	20	0.075	7.5	10.15	1.392	1.977	NA	0.018118	0.121395	0.00441786466911065	746.164035765537	1.33192118226601	NA	NA	0.56021635942157	ENF	Pinus	Pinaceae	mono_N	1	182.69003488203	182.69003488203	NA	NA	414.704554954586	0.440530572185387	0.440530572185387	NA
115	PD	27	19	0.105	8.3	15.698	2.595	1.817	NA	0.032022	0.298991	0.00865901475145687	628.005746049591	1.28105491145369	NA	NA	0.490225469989382	ENF	Pinus	Pinaceae	mono_N	1	182.69003488203	182.69003488203	NA	NA	414.704554954586	0.440530572185387	0.440530572185387	NA
115	PD	27	20	0.098	7.2	12.769	4.35	2.649	5.67	0.027844	0.113613	0.0075429639612691	709.955466168654	1.54812436369332	913.590001436575	1.99216853316626	0.458590719724178	ENF	Pinus	Pinaceae	mono_N	1	182.69003488203	182.69003488203	NA	NA	414.704554954586	0.440530572185387	0.440530572185387	NA
115	PD	27	19	0.08	8.5	11.529	2.469	1.809	NA	0.020847	0.454286	0.00502654824574367	758.238595481364	1.37106427270362	NA	NA	0.553029212836379	ENF	Pinus	Pinaceae	mono_N	1	182.69003488203	182.69003488203	NA	NA	414.704554954586	0.440530572185387	0.440530572185387	NA
115	PD	27	19	0.077	8.1	9.313	2.325	1.621	2.735	0.019175	0.199889	0.00465662571078347	691.473272490222	1.4237087941587	834.106910039113	1.71738430151401	0.485684485006519	ENF	Pinus	Pinaceae	mono_N	1	182.69003488203	182.69003488203	NA	NA	414.704554954586	0.440530572185387	0.440530572185387	NA
116	PD	24	57	0.269	18.5	253.731	29.918	10.279	NA	0.505582	0.111475	0.0568321965016028	581.365634061339	1.15842368492616	NA	NA	0.501859243406609	ENF	Pinus	Pinaceae	mono_N	1	268.689817303965	268.689817303965	NA	NA	414.704554954586	0.647906597826948	0.647906597826948	NA
116	PD	24	52	0.176	12.2	72.049	7.149	2.677	17.857	0.141466	0.063439	0.0243284935093994	578.7609743684	1.13637940845813	704.989184680418	1.38422462490805	0.509302588607863	ENF	Pinus	Pinaceae	mono_N	1	268.689817303965	268.689817303965	NA	NA	414.704554954586	0.647906597826948	0.647906597826948	NA
116	PD	24	53	0.208	16.7	136.435	13.994	4.134	NA	0.241261	0.072832	0.0339794661412272	640.646436846403	1.13286913182101	NA	NA	0.565507893940587	ENF	Pinus	Pinaceae	mono_N	1	268.689817303965	268.689817303965	NA	NA	414.704554954586	0.647906597826948	0.647906597826948	NA
116	PD	24	50	0.268	15.8	188.044	38.437	11.171	68.306	0.379561	0.165976	0.0564104376878583	626.123337223793	1.26381059751973	806.083870576798	1.62705537001978	0.495424977803304	ENF	Pinus	Pinaceae	mono_N	1	268.689817303965	268.689817303965	NA	NA	414.704554954586	0.647906597826948	0.647906597826948	NA
116	PD	24	49	0.132	14.8	73.331	13.216	2.923	NA	0.122553	0.171775	0.0136847775990371	730.051487927672	1.22008427540876	NA	NA	0.598361525217661	ENF	Pinus	Pinaceae	mono_N	1	268.689817303965	268.689817303965	NA	NA	414.704554954586	0.647906597826948	0.647906597826948	NA
117	QM	12	33	0.138	10.5	50.954	23.228	5.191	NA	0.084687	0.027234	0.014957122623741	937.251290044517	1.55773835223927	NA	NA	0.601674401029674	DBF	Quercus	Fagaceae	mono_B	1	167.47765617073	167.47765617073	NA	NA	450.585529846067	0.37168893601165	0.37168893601165	NA
117	QM	12	35	0.281	12.5	124.991	167.15	10.432	143.039	0.209556	0.053782	0.0620158243800259	1443.87657714406	2.42075829459721	2126.45784420394	3.56515269099375	0.596456317165817	DBF	Quercus	Fagaceae	mono_B	1	167.47765617073	167.47765617073	NA	NA	450.585529846067	0.37168893601165	0.37168893601165	NA
117	QM	12	32	0.181	11.1	79.047	61.984	6.959	NA	0.143534	0.219832	0.0257304292310638	1031.04490922012	1.87217731223196	NA	NA	0.550719690108267	DBF	Quercus	Fagaceae	mono_B	1	167.47765617073	167.47765617073	NA	NA	450.585529846067	0.37168893601165	0.37168893601165	NA
117	QM	12	34	0.154	11.1	58.883	36.816	5.982	71.126	0.096377	0.138729	0.0186265028431339	1055.03387737738	1.72683117368341	1793.03153241956	2.93475196576261	0.610965271797213	DBF	Quercus	Fagaceae	mono_B	1	167.47765617073	167.47765617073	NA	NA	450.585529846067	0.37168893601165	0.37168893601165	NA
117	QM	12	38	0.227	13.3	144.457	89.189	9.467	NA	0.220412	0.132847	0.0404707819617071	1102.99348492823	1.68294371335415	NA	NA	0.65539535052538	DBF	Quercus	Fagaceae	mono_B	1	167.47765617073	167.47765617073	NA	NA	450.585529846067	0.37168893601165	0.37168893601165	NA
118	QM	8	57	0.198	12.3	117.683	44.673	6.627	42.02	0.189399	0.552549	0.0307907495978336	892.206400244985	1.43591682740923	1114.06607215455	1.79297774529881	0.621349637537685	DBF	Quercus	Fagaceae	mono_B	1	175.926604618213	175.926604618213	NA	NA	450.585529846067	0.390439978572579	0.390439978572579	NA
118	QM	8	55	0.261	11.6	135.295	153.247	10.684	116.117	0.197393	0.706485	0.0535021082887976	1515.88962121251	2.21165601093906	2104.14249745432	3.06990650060978	0.68540931036055	DBF	Quercus	Fagaceae	mono_B	1	175.926604618213	175.926604618213	NA	NA	450.585529846067	0.390439978572579	0.390439978572579	NA
118	QM	8	41	0.1	9.65	24.609	7.932	2.341	NA	0.03864	0.460615	0.00785398163397448	902.743271221532	1.41744890080865	NA	NA	0.636878881987578	DBF	Quercus	Fagaceae	mono_B	1	175.926604618213	175.926604618213	NA	NA	450.585529846067	0.390439978572579	0.390439978572579	NA
118	QM	8	52	0.255	15	173.375	138.729	10.957	NA	0.292442	0.656932	0.0510705155749191	1104.70110312472	1.8633655371305	NA	NA	0.592852599831762	DBF	Quercus	Fagaceae	mono_B	1	175.926604618213	175.926604618213	NA	NA	450.585529846067	0.390439978572579	0.390439978572579	NA
118	QM	8	55	0.154	10.4	50.382	15.238	3.281	NA	0.082095	0.627147	0.0186265028431339	839.283756623424	1.36757175181613	NA	NA	0.613703636031427	DBF	Quercus	Fagaceae	mono_B	1	175.926604618213	175.926604618213	NA	NA	450.585529846067	0.390439978572579	0.390439978572579	NA
119	LL	7	52	0.234	24.61	252.23	22.418	6	91.519	0.565475	0.017141	0.0430052618349907	496.304876431319	1.11266701026841	658.149343472302	1.47550648217896	0.446049781157434	DNF	Larix	Pinaceae	mono_N	1	250.787272021562	250.787272021562	NA	NA	401.002431022842	0.625400876951981	0.625400876951981	NA
119	LL	7	51	0.309	23.44	345.83	38.293	5.575	NA	0.77152	0.227581	0.0749906020393518	505.104209871423	1.12684845155134	NA	NA	0.448245022812111	DNF	Larix	Pinaceae	mono_N	1	250.787272021562	250.787272021562	NA	NA	401.002431022842	0.625400876951981	0.625400876951981	NA
119	LL	7	52	0.296	26.95	381.932	28.658	7.503	NA	0.811369	0.134244	0.0688134454842308	515.293288257254	1.09467915754637	NA	NA	0.470725403607976	DNF	Larix	Pinaceae	mono_N	1	250.787272021562	250.787272021562	NA	NA	401.002431022842	0.625400876951981	0.625400876951981	NA
119	LL	7	52	0.29	25.38	388.741	22.277	6.924	114.121	0.804085	0.054207	0.0660519855417254	519.7734070403	1.07511685157984	661.699944657592	1.36868249039849	0.483457594657281	DNF	Larix	Pinaceae	mono_N	1	250.787272021562	250.787272021562	NA	NA	401.002431022842	0.625400876951981	0.625400876951981	NA
119	LL	7	50	0.275	21.9	301.902	26.337	6.275	NA	0.643722	0.01877	0.059395736106932	519.656000571675	1.1080218084014	NA	NA	0.468994379561363	DNF	Larix	Pinaceae	mono_N	1	250.787272021562	250.787272021562	NA	NA	401.002431022842	0.625400876951981	0.625400876951981	NA
12	PxT	2	28	0.109	17.3	28.253	3.602	0.555	NA	0.083295	0.075467	0.00933131557932508	389.098985533345	1.1471348175415	NA	NA	0.339192028333033	DBF	Populus	Salicaceae	mono_B	0.964580593730198	296.475706980754	245.035711831621	33.6437986975606	8.50701115394678	294.362056535203	1.00718044462126	0.832429677641951	0.114293938198305
12	PxT	2	34	0.188	23.6	81.097	10.992	0.433	NA	0.291337	0.267789	0.0277591126871194	317.577238730405	1.14088067376105	NA	NA	0.278361485152933	DBF	Populus	Salicaceae	mono_B	0.964580593730198	296.475706980754	245.035711831621	33.6437986975606	8.50701115394678	294.362056535203	1.00718044462126	0.832429677641951	0.114293938198305
12	PxT	2	47	0.234	24.9	147.84	28.712	4.139	NA	0.454982	0.417636	0.0430052618349907	397.138787908093	1.22220643939394	NA	NA	0.324935931531357	DBF	Populus	Salicaceae	mono_B	0.964580593730198	296.475706980754	245.035711831621	33.6437986975606	8.50701115394678	294.362056535203	1.00718044462126	0.832429677641951	0.114293938198305
12	PxT	2	34	0.143	17.4	30.449	4.316	0.71	NA	0.127118	0.115262	0.0160606070433144	279.071413961831	1.165062892049	NA	NA	0.239533346968958	DBF	Populus	Salicaceae	mono_B	0.964580593730198	296.475706980754	245.035711831621	33.6437986975606	8.50701115394678	294.362056535203	1.00718044462126	0.832429677641951	0.114293938198305
120	PD	21	40	0.089	6.4	13.778	2.431	1.212	5.858	0.023248	0.186149	0.00622113885227119	749.354783207158	1.26440702569313	1001.33344803854	1.68957758745827	0.592653131452168	ENF	Pinus	Pinaceae	mono_N	1	193.918977728803	193.918977728803	NA	NA	414.704554954586	0.467607542314163	0.467607542314163	NA
120	PD	21	53	0.142	9.3	39.64	4.81	2.382	NA	0.06934	0.193901	0.0158367685667461	675.396596481108	1.18143289606458	NA	NA	0.571675800403807	ENF	Pinus	Pinaceae	mono_N	1	193.918977728803	193.918977728803	NA	NA	414.704554954586	0.467607542314163	0.467607542314163	NA
120	PD	21	33	0.076	8.3	12.927	0.761	0.312	NA	0.021163	0.072358	0.00453645979178366	661.531918915088	1.08300456409066	NA	NA	0.610830222558238	ENF	Pinus	Pinaceae	mono_N	1	193.918977728803	193.918977728803	NA	NA	414.704554954586	0.467607542314163	0.467607542314163	NA
120	PD	21	54	0.242	14.2	131.53	24.663	11.154	NA	0.263727	0.217687	0.0459960580412082	634.546330106512	1.27231049950582	NA	NA	0.498735434748812	ENF	Pinus	Pinaceae	mono_N	1	193.918977728803	193.918977728803	NA	NA	414.704554954586	0.467607542314163	0.467607542314163	NA
120	PD	21	63	0.196	12.1	92.607	12.014	4.833	22.99	0.170135	0.397929	0.0301718558450764	643.336174214594	1.18191929335795	778.464160813471	1.4301726651333	0.544314808828283	ENF	Pinus	Pinaceae	mono_N	1	193.918977728803	193.918977728803	NA	NA	414.704554954586	0.467607542314163	0.467607542314163	NA
