sp_code	stand_id	plot	no	age	d	h	Bst	Bbr	Bf	Bcr	wd	Vst	Vst.5	ba	befa.v	befa.st	beft.v	beft.st	bwd	species	PFT	Genus	Family
PR	182	1	4	32	0.149	10.16	47.646	10.961	10.301	28.989	0.524	0.099888	0.205701	0.0174366246255867	689.852634951145	1.44624942282668	980.067675796893	2.05467405448516	0.476994233541567	Pinus_rigida	ENF	Pinus	Pinaceae
PR	180	3	1	31	0.1	11.7	24.498	2.954	0.465	NA	0.607	0.047024	0.114433	0.00785398163397448	593.675569921742	1.13956241325823	NA	NA	0.520968016332086	Pinus_rigida	ENF	Pinus	Pinaceae
PR	176	10	3	38	0.205	16.8	104.495	8.941	4.153	NA	0.401	0.287814	0.082103	0.0330063578167778	408.558999909664	1.12530743097756	NA	NA	0.363064340164134	Pinus_rigida	ENF	Pinus	Pinaceae
PR	176	10	2	42	0.189	14.1	91.194	17.02	6.111	52.713	0.524	0.190092	0.069009	0.0280552077947203	601.419312753824	1.25364607320657	878.721882036067	1.83167752264403	0.479736127769712	Pinus_rigida	ENF	Pinus	Pinaceae
PR	182	1	5	37	0.158	9.2	52.106	10.036	4.001	NA	0.52	0.105248	0.304108	0.0196066797510539	628.448996655518	1.26939316009673	NA	NA	0.495078291273943	Pinus_rigida	ENF	Pinus	Pinaceae
PR	179	9	5	38	0.216	17.9	148.545	26.227	8.682	NA	0.451	0.343107	0.206439	0.0366435367114713	534.684515326123	1.23500622706924	NA	NA	0.432940744432495	Pinus_rigida	ENF	Pinus	Pinaceae
PR	179	9	3	38	0.185	15.6	73.812	7.243	2.496	82.833	0.402	0.205381	0.062711	0.0268802521422777	406.809782793929	1.13194331545006	810.123623898997	2.25415921530374	0.359390596014237	Pinus_rigida	ENF	Pinus	Pinaceae
PR	184	8	5	36	0.237	19	194.148	41.376	13.413	165.714	0.409	0.471749	0.278735	0.0441150294398713	527.689512855353	1.28220223746832	878.965297223736	2.13574695593053	0.411549362054822	Pinus_rigida	ENF	Pinus	Pinaceae
PR	184	8	3	35	0.204	16.8	119.322	51.155	9.005	NA	0.457	0.273273	0.224053	0.0326851299679482	656.786437006217	1.50418196141533	NA	NA	0.436640282794129	Pinus_rigida	ENF	Pinus	Pinaceae
PR	174	5	3	17	0.076	4.5	5.8	3.487	1.443	NA	0.531	0.012342	0.369891	0.00453645979178366	869.389077945228	1.85	NA	NA	0.469940042132555	Pinus_rigida	ENF	Pinus	Pinaceae
PR	176	10	5	41	0.218	16.9	140.338	21.015	7.713	62.626	0.421	0.348568	0.19129	0.0373252623173003	485.030180624728	1.20470578175548	664.696701934773	1.65095697530248	0.402612976521081	Pinus_rigida	ENF	Pinus	Pinaceae
PR	174	5	5	11	0.031	2.3	1.097	0.524	0.483	0.593	0.671	0.001843	0.245554	0.000754767635024948	1141.61692892024	1.9179580674567	1463.3749321758	2.45852324521422	0.595225176342919	Pinus_rigida	ENF	Pinus	Pinaceae
PR	182	1	3	33	0.128	9.56	39.642	8.586	4.733	NA	0.587	0.076234	0.171151	0.0128679635091038	694.716268331715	1.3359820392513	NA	NA	0.52000419760212	Pinus_rigida	ENF	Pinus	Pinaceae
PR	184	8	2	37	0.196	17.6	109.949	9.017	4.177	78.05	0.418	0.27998	0.117161	0.0301718558450764	439.82784484606	1.12000109141511	718.597756982641	1.82987566962865	0.392703050217873	Pinus_rigida	ENF	Pinus	Pinaceae
PR	176	10	4	40	0.209	16	133.763	15.424	5.681	45.395	0.493	0.287215	0.132218	0.0343069771753639	539.205821422976	1.15777905698885	697.258151558937	1.4971479407609	0.465724283202479	Pinus_rigida	ENF	Pinus	Pinaceae
PR	13	6	5	35	0.182	12.8	78.77	18.956	4.544	NA	0.488	0.175779	0.133007	0.0260155287643771	581.810113836124	1.29833693030342	NA	NA	0.448119513707553	Pinus_rigida	ENF	Pinus	Pinaceae
PR	176	10	1	39	0.18	15.1	95.071	12.113	4.937	NA	0.51	0.194063	0.021285	0.0254469004940773	577.755677280058	1.17933965141841	NA	NA	0.489897610569763	Pinus_rigida	ENF	Pinus	Pinaceae
PR	190	4	1	37	0.156	18	73.983	9.11	2.308	NA	0.503	0.160056	0.084401	0.0191134497044403	533.569500674764	1.15433275211873	NA	NA	0.462231968810916	Pinus_rigida	ENF	Pinus	Pinaceae
PR	190	4	2	47	0.2	20.6	152.739	19.775	4.595	33.602	0.532	0.308364	0.099067	0.0314159265358979	574.350442982968	1.15955322478214	683.319064482235	1.37954942745468	0.495320465423979	Pinus_rigida	ENF	Pinus	Pinaceae
PR	182	1	1	32	0.098	8.35	22.248	3.443	1.964	NA	0.555	0.04166	0.095304	0.0075429639612691	663.826212193951	1.24303308162531	NA	NA	0.534037445991359	Pinus_rigida	ENF	Pinus	Pinaceae
PR	184	8	4	39	0.232	18.1	169.821	53.893	12.853	146.933	0.437	0.415476	0.19952	0.0422732707467043	569.387882813929	1.39303737464742	923.037672452801	2.25826016805931	0.408738410882939	Pinus_rigida	ENF	Pinus	Pinaceae
PR	190	4	5	49	0.301	20.4	351.176	132.48	12.029	NA	0.446	0.848817	0.300654	0.0711578590019722	583.971574556117	1.4115002164157	NA	NA	0.413724041813489	Pinus_rigida	ENF	Pinus	Pinaceae
PR	179	9	1	35	0.158	17	79.545	10.539	6.893	30.635	0.452	0.185116	0.034775	0.0196066797510539	523.871518399274	1.21914639512226	689.362345772381	1.60427431013892	0.429703537241513	Pinus_rigida	ENF	Pinus	Pinaceae
PR	174	5	4	10	0.025	2.3	0.717	0.59	0.303	NA	0.565	0.001352	0.155399	0.000490873852123405	1190.82840236686	2.24546722454672	NA	NA	0.530325443786982	Pinus_rigida	ENF	Pinus	Pinaceae
PR	190	4	4	52	0.252	21	218.37	37.394	10.617	59.097	0.427	0.556077	0.238489	0.0498759249683916	479.036176644601	1.2198607867381	585.311027069992	1.49048862023172	0.392697414207025	Pinus_rigida	ENF	Pinus	Pinaceae
PR	13	6	4	36	0.161	12.9	71.343	5.662	5.374	13.787	0.529	0.154653	0.117925	0.0203583057934253	532.669912643143	1.15468931780273	621.817876148539	1.3479388307192	0.461310158871797	Pinus_rigida	ENF	Pinus	Pinaceae
PR	13	6	3	35	0.13	11.45	45.298	5.605	2.827	NA	0.591	0.085272	0.065736	0.0132732289614169	630.101322825781	1.18614508366815	NA	NA	0.531217750257998	Pinus_rigida	ENF	Pinus	Pinaceae
PR	184	8	1	38	0.179	15	81.587	16.862	2.813	NA	0.454	0.196622	0.084907	0.0251649425534176	515.008493454446	1.24115361515928	NA	NA	0.414943393923366	Pinus_rigida	ENF	Pinus	Pinaceae
PR	181	2	3	46	0.172	15.3	107.623	15.471	7.104	NA	0.555	0.212409	0.05836	0.0232352192659501	612.958961249288	1.20975999553999	NA	NA	0.506678153938863	Pinus_rigida	ENF	Pinus	Pinaceae
PR	182	1	2	34	0.118	9.76	35.239	5.924	3.594	15.914	0.578	0.068171	0.112935	0.0109358840271461	656.540171040472	1.27009847044468	889.982543896965	1.7217003887738	0.516920684748647	Pinus_rigida	ENF	Pinus	Pinaceae
PR	181	2	2	45	0.17	17.51	114.988	11.946	3.37	37.613	0.556	0.219035	0.050259	0.0226980069221863	594.900358390212	1.13319650746165	766.62177277604	1.46030020523881	0.524975460542836	Pinus_rigida	ENF	Pinus	Pinaceae
PR	180	3	2	35	0.121	13.55	46.597	4.08	1.932	13.876	0.565	0.090331	0.181295	0.011499014510302	582.402497481485	1.12902118162113	736.015321428967	1.42680859282786	0.515847272807785	Pinus_rigida	ENF	Pinus	Pinaceae
PR	181	2	5	48	0.238	17	210.109	15.918	10.209	NA	0.584	0.427338	0.081733	0.044488093567485	552.80831566582	1.12434974227663	NA	NA	0.491669357744923	Pinus_rigida	ENF	Pinus	Pinaceae
PR	174	5	2	15	0.061	4.7	4.168	3.605	1.412	1.814	0.509	0.00882	0.272888	0.0029224665660019	1041.38321995465	2.20369481765835	1247.05215419501	2.63891554702495	0.472562358276644	Pinus_rigida	ENF	Pinus	Pinaceae
PR	13	6	1	28	0.117	9.2	26.611	8.255	1.15	NA	0.62	0.051029	0.034532	0.0107513154587477	705.794744165083	1.35342527526211	NA	NA	0.521487781457603	Pinus_rigida	ENF	Pinus	Pinaceae
PR	181	2	4	47	0.212	19.02	187.808	12.065	8.251	41.923	0.582	0.367546	0.080467	0.0352989350557349	566.25293160584	1.10817430567388	680.314844944578	1.33139695859601	0.510978217692479	Pinus_rigida	ENF	Pinus	Pinaceae
PR	190	4	3	52	0.259	20.7	254.852	39.638	10.349	NA	0.483	0.570245	0.146573	0.0526852941988642	534.575489482591	1.19614128984666	NA	NA	0.446916676165508	Pinus_rigida	ENF	Pinus	Pinaceae
PR	13	6	2	34	0.125	11.5	37.916	10.98	4.2	27.266	0.563	0.07239	0.056303	0.0122718463030851	733.471473960492	1.40035868762528	1110.12570797071	2.11947462812533	0.523774001933969	Pinus_rigida	ENF	Pinus	Pinaceae
PR	183	7	1	41	0.142	15.2	63.334	11.176	2.949	NA	0.558	0.128634	0.152532	0.0158367685667461	602.165834849262	1.22302396816876	NA	NA	0.492358163471555	Pinus_rigida	ENF	Pinus	Pinaceae
PR	175	11	4	40	0.27	16.7	182.908	21.154	9.307	118.88	0.424	0.477446	0.14744	0.057255526111674	446.896612391768	1.16653727557023	695.888121379172	1.81648150983008	0.383096727169146	Pinus_rigida	ENF	Pinus	Pinaceae
PR	183	7	5	47	0.243	17.7	196.723	38.142	12.672	NA	0.568	0.380044	0.344409	0.0463769761504559	651.33773984065	1.2583022829054	NA	NA	0.517632168906758	Pinus_rigida	ENF	Pinus	Pinaceae
PR	174	5	1	13	0.052	3.9	2.639	2.505	1.25	NA	0.55	0.005331	0.817746	0.0021237166338267	1199.39973738511	2.42288745737022	NA	NA	0.495029075220409	Pinus_rigida	ENF	Pinus	Pinaceae
PR	183	7	4	45	0.182	18.3	126.177	12.126	5.37	32.631	0.532	0.249131	0.416173	0.0260155287643771	576.696597372467	1.13866235526284	707.67588136362	1.39727525618774	0.506468484451955	Pinus_rigida	ENF	Pinus	Pinaceae
PR	180	3	3	32	0.131	11.18	40.22	8.521	1.174	NA	0.528	0.086312	0.166369	0.0134782178820636	578.308925757716	1.24104922923918	NA	NA	0.465983872462693	Pinus_rigida	ENF	Pinus	Pinaceae
PR	175	11	1	39	0.179	14.6	86.377	14.222	2.052	NA	0.486	0.196721	0.237233	0.0251649425534176	521.810076199287	1.18840663602579	NA	NA	0.439083778549316	Pinus_rigida	ENF	Pinus	Pinaceae
PR	179	9	2	35	0.173	14.1	90.257	21.81	9.116	82.414	0.58	0.166148	0.071939	0.0235061816323222	729.367792570479	1.34264378386164	1225.39543057997	2.25574747665001	0.543232539663433	Pinus_rigida	ENF	Pinus	Pinaceae
PR	183	7	3	45	0.177	16.6	116.99	9.05	2.92	NA	0.609	0.204102	0.230827	0.0246057390610787	631.840942273961	1.10231643730233	NA	NA	0.573193795259233	Pinus_rigida	ENF	Pinus	Pinaceae
PR	183	7	2	40	0.149	16.6	79.31	9.028	3.066	34.218	0.607	0.140262	0.230459	0.0174366246255867	651.666167600633	1.15249022821838	895.623903837105	1.58393645189762	0.565441816030001	Pinus_rigida	ENF	Pinus	Pinaceae
PR	175	11	5	44	0.374	18.4	440.459	108.715	19.175	244.29	0.488	0.963159	0.229421	0.109858353503381	590.088448532381	1.290356196604	843.722583706325	1.84498216633103	0.457306633691841	Pinus_rigida	ENF	Pinus	Pinaceae
PR	181	2	1	42	0.153	16.03	70.578	5.128	1.701	NA	0.545	0.139284	0.033311	0.0183853856069709	555.74940409523	1.09675819660517	NA	NA	0.50672008270871	Pinus_rigida	ENF	Pinus	Pinaceae
PR	180	3	4	36	0.162	14.39	81.161	20.715	11.072	25.266	0.589	0.153031	0.283868	0.0206119894002026	738.072678084833	1.39165362674191	903.176480582366	1.70296078165621	0.530356594415511	Pinus_rigida	ENF	Pinus	Pinaceae
PR	180	3	5	37	0.204	15.73	130.065	31.58	7.001	NA	0.547	0.270279	0.311067	0.0326851299679482	623.970045767522	1.29662860877254	NA	NA	0.481224956433907	Pinus_rigida	ENF	Pinus	Pinaceae
PR	175	11	2	39	0.211	15.2	107.309	14.806	5.76	75.381	0.382	0.28716	0.290524	0.0349667116326178	445.309235269536	1.19165214474089	707.814458838278	1.8941188530319	0.373690625435297	Pinus_rigida	ENF	Pinus	Pinaceae
PR	175	11	3	40	0.224	15.9	139.007	25.831	8.632	NA	0.443	0.318866	0.166241	0.0394081382466304	544.021626639403	1.24792276647939	NA	NA	0.435941743553719	Pinus_rigida	ENF	Pinus	Pinaceae
PT	177	8	4	56	0.168	13.87	84.162	27.708	8.509	33.067	0.559	0.151572	0.18873	0.0221670777637296	794.203414878737	1.43032484969464	1012.36376111683	1.82322188160928	0.555260866123031	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	177	8	5	45	0.176	15.77	123.71	35.506	13.79	NA	0.586	0.207923	0.251295	0.0243284935093994	832.06764042458	1.3984803168701	NA	NA	0.594979872356594	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	178	5	2	48	0.097	11.11	26.184	4.901	3.53	8.566	0.569	0.046459	0.13663	0.00738981131940659	745.065541660389	1.32199052856706	929.443164941131	1.64913687748243	0.563593706278654	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	177	8	1	39	0.077	9.7	15.435	1.26	0.395	NA	0.617	0.024746	0.007465	0.00465662571078347	690.616665319648	1.10722384191772	NA	NA	0.623737169643579	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	178	5	4	42	0.19	14.72	110.61	25.442	13.73	44.095	0.512	0.217191	0.283969	0.0283528736986479	689.632627502981	1.35414519482868	892.656693877739	1.75279811951903	0.50927524621186	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	178	5	1	39	0.06	5.12	5.562	2.191	1.904	NA	0.586	0.009331	0.156241	0.00282743338823081	1034.93730575501	1.73624595469256	NA	NA	0.596077590826278	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	129	4	1	44	0.243	18.4	217.012	18.462	13.514	100.297	0.554	0.4124	0.713744	0.0463769761504559	603.753637245393	1.14734669050559	846.956838021338	1.60951928925589	0.526217264791465	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	129	4	2	46	0.167	14.7	95.65	33.605	16.664	32.399	0.546	0.184699	0.162301	0.0219039693789914	790.03676251631	1.52555148980659	965.451897411464	1.86427600627287	0.517869614886924	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	177	8	2	40	0.126	13.17	43.537	6.191	3.338	15.907	0.541	0.082863	0.038984	0.0124689812420979	640.406454026526	1.21887130486712	832.373918395424	1.58423869352505	0.52540941071407	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	177	8	3	40	0.142	12.44	50.5	7.15	4.285	NA	0.517	0.110839	0.12996	0.0158367685667461	558.783460695243	1.22643564356436	NA	NA	0.455615803101796	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	129	4	5	44	0.207	16.4	148.159	44.671	17.089	NA	0.519	0.287815	0.38767	0.0336535259034173	729.353925264493	1.41684946577663	NA	NA	0.514771641505828	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	178	5	5	42	0.228	16.2	172.275	42.896	20.751	NA	0.61	0.28583	0.294059	0.040828138126053	825.39271595004	1.36945000725584	NA	NA	0.602718399048385	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	178	5	3	40	0.158	13.1	79.56	21.594	11.415	NA	0.553	0.142944	0.158179	0.0196066797510539	787.504197447952	1.41489441930618	NA	NA	0.55658159838818	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	129	4	4	42	0.143	14.7	57.997	8.282	4.48	NA	0.419	0.143997	0.212911	0.0160606070433144	491.392181781565	1.22004586444126	NA	NA	0.402765335388932	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	1006	1	5	46	0.221	12.9	122.07	33.33	15.553	47.498	NA	0.241263	NA	0.0383596316984948	708.575289207214	1.40045056115344	905.447582099203	1.78955517326124	0.505962373012024	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	1006	1	6	48	0.266	18.2	264.158	52.245	24.982	133.161	NA	0.57331	NA	0.0555716324493499	595.463187455303	1.2923515471801	827.730198322025	1.79644758061463	0.46075944951248	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	1006	1	7	51	0.236	20.2	193.046	38.34	17.475	73.606	NA	0.412103	NA	0.0437435361085843	603.880583252245	1.28912797985972	782.491270386287	1.67041534142122	0.468441142141649	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	1006	1	8	48	0.23	16.1	174.48	35.524	21.977	70.312	NA	0.330001	NA	0.041547562843725	702.970597058797	1.32955639614856	916.036618070854	1.73253668042182	0.528725670528271	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	1007	2	1	30	0.115	8.5	29.186	8.557	3.2	NA	NA	0.059975	NA	0.0103868907109313	682.667778240934	1.40283012403207	NA	NA	0.486636098374323	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	1007	2	2	27	0.16	13.2	71.08	14.304	7.753	NA	NA	0.157284	NA	0.0201061929829747	592.158134330256	1.31031232414181	NA	NA	0.451921365173826	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	1007	2	3	25	0.181	13.2	81.511	17.954	6.939	NA	NA	0.176782	NA	0.0257304292310638	601.893857971965	1.30539436395088	NA	NA	0.46108201061194	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	129	4	3	46	0.296	18.2	323.522	94.248	27.191	NA	0.569	0.594865	0.059932	0.0688134454842308	748.003328486295	1.37536550837346	NA	NA	0.543857850100443	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	1007	2	5	31	0.245	15.2	136.94	35.893	8.719	NA	NA	0.318727	NA	0.0471435247579318	569.616003664578	1.32577771286695	NA	NA	0.429646688231621	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	1007	2	6	35	0.248	12.6	138.605	45.586	12.703	NA	NA	0.317078	NA	0.0483051286415967	620.963926857114	1.42054038454601	NA	NA	0.437132188294363	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	1007	2	7	35	0.251	15.2	172.807	50.848	18.122	NA	NA	0.37284	NA	0.0494808696922026	648.473876193541	1.39911577655998	NA	NA	0.463488359618067	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	130	3	1	50	0.295	20.4	380.457	52.147	17.957	NA	0.492	0.804511	0.016345	0.0683492751696629	560.043305809367	1.18426261049212	NA	NA	0.472904658854882	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	130	3	2	43	0.157	18.2	101.192	3.242	3.156	24.967	0.563	0.192361	0.013717	0.0193592793295837	559.312958447918	1.06322634200332	689.105379988667	1.30995533243735	0.526052578225316	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	130	3	3	38	0.107	14.4	31.735	2.397	0.524	NA	0.471	0.071973	0.007131	0.00899202357273739	481.513901046226	1.09204348511108	NA	NA	0.440929237352896	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	130	3	4	49	0.177	18.6	113.711	7.514	4.411	NA	0.48	0.241753	0.015845	0.0246057390610787	519.687449586975	1.10487112064796	NA	NA	0.47036024371983	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	130	3	5	45	0.233	21.4	220.773	35.836	9.551	75.44	0.525	0.433967	0.010484	0.0426384808926841	613.318524219583	1.20558220434564	787.156627116808	1.54729065601319	0.508732230791742	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	131	7	1	13	0.101	4.4	12.241	7.4	5.758	NA	0.627	0.021101	0.08012	0.00801184666481737	1203.68702905076	2.07491218037742	NA	NA	0.580114686507748	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	131	7	2	14	0.091	4.4	7.129	3.621	5.086	NA	0.436	0.017406	0.041235	0.00650388219109427	909.801217970815	2.22134941787067	NA	NA	0.409571412156727	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	131	7	3	13	0.068	3.2	4.894	2.356	2.628	NA	0.581	0.0091	0.017466	0.0036316811075498	1085.49450549451	2.01838986514099	NA	NA	0.537802197802198	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	131	7	4	14	0.094	4.7	10.337	3.994	4.716	10.413	0.564	0.019497	0.113999	0.00693977817177985	976.919526080935	1.84260423720615	1511.00169256809	2.84995646706008	0.530184130891932	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	1007	2	4	33	0.198	11.4	90.935	26.317	11.737	NA	NA	0.201385	NA	0.0307907495978336	640.509471907044	1.41847473470061	NA	NA	0.451548029892991	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	132	2	1	30	0.155	9.3	63.454	14.983	5.91	22.925	0.667	0.09924	0.054014	0.0188691908756237	849.929463925836	1.32926214265452	1080.93510681177	1.69054748321619	0.639399435711407	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	132	2	2	27	0.116	8	22.039	10.311	2.29	NA	0.432	0.051571	0.057357	0.0105683176866761	671.695332648194	1.5717591542266	NA	NA	0.427352581877412	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	132	2	3	28	0.089	6.4	11.316	6.206	2.389	6.407	0.544	0.022691	0.178046	0.00622113885227119	877.48446520647	1.75954400848356	1159.84310960293	2.32573347472605	0.498699925080428	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	132	2	4	30	0.212	8.7	63.465	56.429	23.065	NA	0.469	0.148388	0.290347	0.0352989350557349	963.4134835701	2.25256440557788	NA	NA	0.427696309674637	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	132	2	5	17	0.06	4.3	4.311	1.913	0.702	NA	0.437	0.01001	0.023951	0.00282743338823081	691.908091908092	1.6065877986546	NA	NA	0.430669330669331	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	133	6	1	38	0.117	10.4	38.492	8.231	5.619	8.047	0.642	0.06461	0.226343	0.0107513154587477	810.122272094103	1.35981502649901	934.669555796316	1.56887145380858	0.595759170407058	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	133	6	2	41	0.141	8.4	41.214	11.882	9.446	NA	0.632	0.068106	0.20082	0.0156145008865047	918.303820515079	1.51749405541806	NA	NA	0.605144921152321	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	133	6	3	43	0.188	14.2	121.078	26.023	16.045	49.464	0.615	0.207022	0.078264	0.0277591126871194	788.061172242564	1.34744544838864	1026.99230033523	1.75597548687623	0.584855715817643	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	133	6	4	40	0.264	10.9	181.593	59.776	28.362	NA	0.581	0.331286	0.275445	0.0547391103961486	814.193778185616	1.48536011850677	NA	NA	0.548145710956696	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	133	6	5	30	0.083	8.3	13.541	2.508	2.605	NA	0.493	0.029358	0.021381	0.00541060794764502	635.397506642142	1.37759397385717	NA	NA	0.461237141494652	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	134	1	1	43	0.211	14.2	141.775	26.308	13.285	41.794	0.574	0.256826	0.109566	0.0349667116326178	706.1901832369	1.27926644330806	868.922928363951	1.5740574854523	0.552027442704399	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	134	1	2	43	0.189	14.4	128.403	10.757	11.722	NA	0.585	0.23804	0.223079	0.0280552077947203	633.851453537221	1.17506600313077	NA	NA	0.539417744916821	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	134	1	3	38	0.156	8.4	58.192	18.936	16.597	23.93	0.657	0.093971	0.289367	0.0191134497044403	997.382171095338	1.61061657959857	1252.03520234966	2.02184149023921	0.619254876504453	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	134	1	4	45	0.235	14.4	169.269	67.574	20.768	NA	0.569	0.308358	0.159443	0.0433736135736241	835.428300871065	1.52190300645718	NA	NA	0.548936625610492	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	134	1	5	37	0.087	6.4	18.198	6.515	2.7	NA	0.728	0.026532	0.240254	0.00594467869875529	1033.20518619026	1.5063743268491	NA	NA	0.685888738127544	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	1006	1	1	49	0.329	21.2	394.313	91.649	42.986	151.293	NA	0.905097	NA	0.0850122826043032	584.410289725853	1.34144195093745	751.566959121508	1.72512952907969	0.435658277510587	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	1006	1	2	47	0.245	17.8	190.706	34.217	13.086	58.809	NA	0.443909	NA	0.0471435247579318	536.166196224902	1.24804148794479	668.64605133034	1.55641668327163	0.429606067910315	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	1006	1	3	49	0.285	22.2	339.176	44.895	40.27	148.192	NA	0.649728	NA	0.0637939658219577	653.105607269503	1.25109382739345	881.188743597321	1.68801153383494	0.52202767927502	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	1006	1	4	45	0.178	15.2	119.575	32.012	13.373	52.05	NA	0.17595	NA	0.0248845554090847	937.539073600455	1.37955258206147	1233.3617504973	1.81484424001673	0.679596476271668	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	1008	3	2	59	0.398	24.3	551.503	148.383	50.857	NA	NA	1.266375	NA	0.124410210674809	592.828348632909	1.36126730044986	NA	NA	0.435497384266114	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	1008	3	3	68	0.293	18.7	164.459	60.432	38.362	NA	NA	0.607311	NA	0.0674256469295075	433.473129912022	1.60072115238449	NA	NA	0.270798651761618	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	1008	3	4	65	0.254	21	288.464	39.94	26.132	NA	NA	0.426336	NA	0.0506707479097498	831.588230878931	1.22904764546009	NA	NA	0.676611874202507	Pinus_thunbergii	ENF	Pinus	Pinaceae
PT	1008	3	5	64	0.39	25	608.97	115.681	38.261	NA	NA	1.203985	NA	0.119459060652752	633.655734913641	1.25279077787083	NA	NA	0.505795337981785	Pinus_thunbergii	ENF	Pinus	Pinaceae
