sp_code	stand_id	latitude	longitude	altitude	slope	azimuth	ft1.forest_type	ft1.dominant_prop	ft2.richness	ft2.shannon	ft2.simpson	ft2.evenness	ft3.richness	ft3.shannon	ft3.simpson	ft3.evenness	fml.richness	fml.shannon	fml.simpson	fml.evenness	gns.richness	gns.shannon	gns.simpson	gns.evenness	sp.richness	sp.shannon	sp.simpson	sp.evenness	Gini_DBH	RaoQ_DBH	plot_size	m.d	med.d	sd.d	n.d	m.h	med.h	sd.h	n.h	wb.shape	wb.scale	se.shape	se.scale	species.1	sp_ba.1	sp_n.1	species.2	sp_ba.2	sp_n.2	species.3	sp_ba.3	sp_n.3	species	std	sp_ba.ha.1	sp_std.1	sp_m.d.1	sp_ba.ha.2	sp_std.2	sp_m.d.2	sp_ba.ha.3	sp_std.3	sp_m.d.3	dist.mmd	sdi	sdi.1	sdi.2	sdi.3
PK	191	36.43	127.2	74	35	230	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.184864199701151	0	0.04	0.186825518047049	0.165	0.0590015673201701	31	14.558064516129	14.5	0.57894973503658	31	3.36478981730842	0.19836754921871	0.472191390921964	0.0112125232391186	Pinus_koraiensis	0.849814164564817	31	NA	NA	NA	NA	NA	NA	Pinus_koraiensis	775	21.2453541141204	775	0.186825518047049	NA	NA	NA	NA	NA	NA	-0.0218255180470494	191.561557702267	191.561557702267	NA	NA
PK	124	37.5	127.71	160	25	286	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.139352897958052	0	0.04	0.21965050911356	0.20450061124603	0.0529604932582189	26	13.2961538461538	13.2	1.35719733840905	26	4.58712211432491	0.233876957698599	0.703547041381552	0.0105719164815605	Pinus_koraiensis	0.985207383156576	26	NA	NA	NA	NA	NA	NA	Pinus_koraiensis	650	24.6301845789144	650	0.21965050911356	NA	NA	NA	NA	NA	NA	-0.0151498978675298	208.326791202586	208.326791202586	NA	NA
PK	127	37.79	127.81	482	18	8	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.0608971846809019	0	0.04	0.24746563887587	0.245	0.0270271678692071	33	15.3090909090909	15.3	0.508898096604097	33	10.0194625419885	0.257981156498863	1.3033597173057	0.00474417715419319	Pinus_koraiensis	1.58720722141909	33	NA	NA	NA	NA	NA	NA	Pinus_koraiensis	825	39.6801805354772	825	0.24746563887587	NA	NA	NA	NA	NA	NA	-0.00246563887586984	320.182016006214	320.182016006214	NA	NA
PK	135	35.46	127.65	655	10	20	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.0584801528337933	0	0.04	0.241778381403892	0.247018217951632	0.0271650429861534	14	10.8285714285714	11	0.629320233302534	14	10.5698784205535	0.251649443959683	2.11604590345319	0.00671000885547148	Pinus_koraiensis	0.642765929933655	14	NA	NA	NA	NA	NA	NA	Pinus_koraiensis	350	16.0691482483414	350	0.241778381403892	NA	NA	NA	NA	NA	NA	0.00523983654774038	130.859314567999	130.859314567999	NA	NA
PK	8	37.77	128.02	273	10	20	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.139734912577552	0	0.01	0.135893749345255	0.1410035460547	0.0359214830035798	18	7.06666666666667	7	0.137198868114007	18	4.89075486635728	0.143781723326439	0.997236959214645	0.00719092041291992	Pinus_koraiensis	0.261072632698619	18	NA	NA	NA	NA	NA	NA	Pinus_koraiensis	1800	26.1072632698619	1800	0.135893749345255	NA	NA	NA	NA	NA	NA	0.00510979670944489	266.937283419181	266.937283419181	NA	NA
PK	128	37.79	127.82	456	24	8	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.112833403155984	0	0.02	0.124783915794567	0.121	0.0245396756602745	39	7.21538461538461	7.2	0.823196101705024	39	5.63896463607273	0.132341991843342	0.69442277648613	0.00396953012204018	Pinus_koraiensis	0.476948742686368	39	NA	NA	NA	NA	NA	NA	Pinus_koraiensis	1950	23.8474371343184	1950	0.124783915794567	NA	NA	NA	NA	NA	NA	-0.00378391579456722	252.185867136592	252.185867136592	NA	NA
PK	123	37.5	127.71	155	25	102	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.0637441515794368	0	0.04	0.205110476798012	0.205505474379638	0.0252096440642496	26	13.4384615384615	13.55	1.0008304244284	26	7.43809558315919	0.214994001924246	0.975277318844525	0.00602991714195015	Pinus_koraiensis	0.859090502272704	26	NA	NA	NA	NA	NA	NA	Pinus_koraiensis	650	21.4772625568176	650	0.205110476798012	NA	NA	NA	NA	NA	NA	0.0003949975816262	186.640294332423	186.640294332423	NA	NA
PK	126	37.79	127.83	456	27	8	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.0777139156480207	0	0.04	0.309092366306725	0.305549504990599	0.042634863688437	22	16.7545454545455	16.8	0.808129688276327	22	7.9396346124886	0.324794062596755	1.29073717056287	0.00924257412873102	Pinus_koraiensis	1.65077970495897	22	NA	NA	NA	NA	NA	NA	Pinus_koraiensis	550	41.2694926239742	550	0.309092366306725	NA	NA	NA	NA	NA	NA	-0.00354286131612652	305.00428585632	305.00428585632	NA	NA
PK	74	37.79	127.86	330	42	53	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.137844611528822	0	0.01	0.0168183573174416	0.017	0.00453557367611073	7	2.15714285714286	2.2	0.269920623252731	7	4.52703153719095	0.0178731578262607	1.38170618489882	0.001538416369212	Pinus_koraiensis	0.00155508836352695	7	NA	NA	NA	NA	NA	NA	Pinus_koraiensis	700	0.155508836352695	700	0.0168183573174416	NA	NA	NA	NA	NA	NA	0.00018164268255836	3.62937833301809	3.62937833301809	NA	NA
PR	13	35.98	127.67	450	16	130	mono_N	0.975050294828605	2	0.116722539009906	0.048654434766511	0.16839502818956	2	0.116722539009906	0.048654434766511	0.16839502818956	2	0.116722539009906	0.048654434766511	0.16839502818956	2	0.116722539009906	0.048654434766511	0.16839502818956	3	0.126446225571751	0.0487968653138741	0.115096314574313	0.159822659065754	0.00442980016697998	0.04	0.152639402626067	0.149	0.0421618615776495	47	11.663829787234	11.9	2.02682290810829	47	4.15744441130156	0.161940384235929	0.494963079294273	0.00595244761351853	Pinus_rigida	0.83858689781905	41	Quercus_variabilis	0.0186304298339509	5	Quercus_serrata	0.00282743338823081	1	Pinus_rigida	1175	20.9646724454763	1025	0.16137533888423	0.465760745848772	125	0.0688781532853488	0.0706858347057703	25	0.06	-0.00363940262606688	209.97830048973	200.287609440574	6.22848432693421	0.998215547069476
PR	190	37.48	127.73	470	34	240	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.0840839045645358	0	0.04	0.264327054360061	0.262511904491968	0.0402414587210752	24	20.5916666666667	20.65	0.59630504789489	24	7.51805800015737	0.278085245957271	1.17336268964337	0.00797133120705791	Pinus_rigida	1.31699569569117	24	NA	NA	NA	NA	NA	NA	Pinus_rigida	600	32.9248923922794	600	0.264327054360061	NA	NA	NA	NA	NA	NA	-0.00181514986809328	258.845195649719	258.845195649719	NA	NA
PR	176	35.41	127.81	393	20	32	mono_N	0.927641440303512	2	0.259697519452583	0.134245597070275	0.374664323445407	2	0.259697519452583	0.134245597070275	0.374664323445407	2	0.259697519452583	0.134245597070275	0.374664323445407	2	0.259697519452583	0.134245597070275	0.374664323445407	4	0.649418775496318	0.318980818023792	0.46845662343436	0.083181059043128	0.0175100718784938	0.04	0.244848862601486	0.234	0.0374422708355169	29	18.3793103448276	17.9	2.255687939148	29	6.29076903316415	0.258387688769437	0.811310763818743	0.00810992939296911	Pinus_rigida	1.11420353370746	25	Pinus_densiflora	0.152468560062183	2	Quercus_variabilis	0.059395736106932	1	Pinus_rigida	725	27.8550883426866	625	0.238214021417716	3.81171400155458	50	0.311551761349539	1.4848934026733	25	0.275	-0.010848862601486	276.611993539553	228.172936285235	28.08261570368	11.4926596747653
PR	175	35.41	127.81	404	21	32	mono_N	0.980768957200089	2	0.0950311928798267	0.0377224195854782	0.137101030697488	2	0.0950311928798267	0.0377224195854782	0.137101030697488	2	0.0950311928798267	0.0377224195854782	0.137101030697488	2	0.0950311928798267	0.0377224195854782	0.137101030697488	3	0.448167821402799	0.235858778575465	0.407939931152718	0.103860641785399	0.0083004189679201	0.04	0.252399670661433	0.237525788073632	0.0485034813349816	32	16.146875	16	0.956803945603581	32	4.99934589429139	0.268077802675566	0.614167816216457	0.010084802423442	Pinus_rigida	1.38723463884197	28	Pinus_densiflora	0.183070814100801	3	Quercus_variabilis	0.0307907495978336	1	Pinus_rigida	800	34.6808659710493	700	0.251160307373598	4.57677035252004	75	0.278743011870552	0.769768739945839	25	0.198	-0.0148738825878012	320.474921080559	278.208867628369	35.2342660105855	6.78327154907813
PR	174	35.88	127.46	305	10	90	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.219834373359771	0	0.04	0.0543680477429953	0.0470106370941726	0.0199390224280082	26	3.64615384615385	3.55	1.02731913998748	26	2.85449200445271	0.0571059297783332	0.443168644007365	0.00413612799349592	Pinus_rigida	0.0603602050515841	26	NA	NA	NA	NA	NA	NA	Pinus_rigida	650	1.5090051262896	650	0.0543680477429953	NA	NA	NA	NA	NA	NA	-0.00735741064882266	22.1560135030652	22.1560135030652	NA	NA
PR	179	35.99	127.66	296	20	130	mono_N	0.984633862576556	2	0.079410144248437	0.0302600384882552	0.114564621303497	2	0.079410144248437	0.0302600384882552	0.114564621303497	2	0.079410144248437	0.0302600384882552	0.114564621303497	2	0.079410144248437	0.0302600384882552	0.114564621303497	2	0.079410144248437	0.0302600384882552	0.114564621303497	0.0803793328973186	0.00199924943943092	0.04	0.206198286446162	0.207	0.0314497226930742	30	17.49	17.7	1.50776152875254	30	7.76912620144343	0.216560853045918	1.08154284123711	0.00535479282168252	Pinus_rigida	0.986406686152084	29	Quercus_variabilis	0.01539380400259	1	NA	NA	NA	Pinus_rigida	750	24.6601671538021	725	0.208105742352296	0.38484510006475	25	0.14	NA	NA	NA	0.000801713553838318	217.190255282116	213.076470100926	3.88890263537713	NA
PR	181	36.42	127.46	151	15	84	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.109294007383179	0	0.04	0.194507347182846	0.18	0.037561760952941	37	17	16.8	0.816496580927726	37	5.55237360192251	0.206449647912469	0.692651284359234	0.00647686942653717	Pinus_rigida	1.09941998407783	37	NA	NA	NA	NA	NA	NA	Pinus_rigida	925	27.4854996019458	925	0.194507347182846	NA	NA	NA	NA	NA	NA	-0.0145073471828458	243.913362934972	243.913362934972	NA	NA
PR	182	36.44	127.23	67	19	147	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.0699687660248939	0	0.04	0.149665152573125	0.147003401321194	0.0184591548639972	38	9.71052631578947	9.7	0.275866667445853	38	8.65871645199558	0.156782085623358	1.05856586501697	0.00311355582432903	Pinus_rigida	0.668520706507784	38	NA	NA	NA	NA	NA	NA	Pinus_rigida	950	16.7130176626946	950	0.149665152573125	NA	NA	NA	NA	NA	NA	-0.0026617512519313	164.491659196234	164.491659196234	NA	NA
PR	180	36.48	127.63	191	22	265	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.101795567193491	0	0.04	0.188125427496094	0.18	0.0346628785809135	34	14.9088235294118	14.8	1.21863501560056	34	5.97400496100035	0.19914128467298	0.775098679665694	0.00604134800683633	Pinus_rigida	0.94506961001615	34	NA	NA	NA	NA	NA	NA	Pinus_rigida	850	23.6267402504037	850	0.188125427496094	NA	NA	NA	NA	NA	NA	-0.00812542749609432	212.450974279496	212.450974279496	NA	NA
PR	184	35.99	127.66	337	10	98	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.188310462636139	0	0.04	0.232476845881408	0.222	0.0748246265021269	31	17.6645161290323	18	4.25774184179805	31	3.47990591195276	0.245568561482116	0.519249634874692	0.0132596417214377	Pinus_rigida	1.31586393693772	31	NA	NA	NA	NA	NA	NA	Pinus_rigida	775	32.896598423443	775	0.232476845881408	NA	NA	NA	NA	NA	NA	-0.0104768458814076	272.077540287389	272.077540287389	NA	NA
PR	183	37.51	127.69	347	30	220	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.0816785906770795	0	0.04	0.227339788225345	0.225	0.0328649648003775	29	17.8413793103448	17.9	0.609166433614298	29	7.63544285515693	0.2390701272726	1.07053057740331	0.00615017887578997	Pinus_rigida	1.17716890446704	29	NA	NA	NA	NA	NA	NA	Pinus_rigida	725	29.4292226116759	725	0.227339788225345	NA	NA	NA	NA	NA	NA	-0.00233978822534525	245.557763761979	245.557763761979	NA	NA
PT	131	34.93	127.65	230	15	120	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.113636363636364	0	0.01	0.0850847616595749	0.0835733211018923	0.0175108191664122	12	4.125	4.15	0.592567602587556	12	5.62929463182383	0.0902639165345177	1.26341851597637	0.00488331229031383	Pinus_thunbergii	0.0682298946488265	12	NA	NA	NA	NA	NA	NA	Pinus_thunbergii	1200	6.82298946488265	1200	0.0850847616595749	NA	NA	NA	NA	NA	NA	-0.00151144055768258	83.9353542540347	83.9353542540347	NA	NA
PT	132	34.93	127.64	230	15	160	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.18883926526499	0	0.04	0.127774475802747	0.11700427342623	0.0405471442145412	60	7.27666666666667	7.25	1.19892136079834	60	3.28708691756701	0.135460295522833	0.325964476415943	0.00562619162422399	Pinus_thunbergii	0.769359547502709	60	NA	NA	NA	NA	NA	NA	Pinus_thunbergii	1500	19.2339886875677	1500	0.127774475802747	NA	NA	NA	NA	NA	NA	-0.0107702023765165	201.50490234223	201.50490234223	NA	NA
PT	133	34.51	127.1	57	22	190	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.21303447217676	0	0.04	0.163807051130286	0.136014705087354	0.0601090407026559	32	10.3625	10.15	1.1401046924197	32	2.75903887354528	0.172142473174864	0.365546524336037	0.0117089376459976	Pinus_thunbergii	0.674380562204892	32	NA	NA	NA	NA	NA	NA	Pinus_thunbergii	800	16.8595140551223	800	0.163807051130286	NA	NA	NA	NA	NA	NA	-0.0277923460429312	160.119918936309	160.119918936309	NA	NA
PT	129	35.2	128.17	139	21	300	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.108507752453392	0	0.04	0.212211909978781	0.198	0.0415866600293611	19	16.4684210526316	16.2	1.13727385130649	19	5.3487352745857	0.225311476137831	0.905682446805044	0.0102556829632779	Pinus_thunbergii	0.672021226122046	19	NA	NA	NA	NA	NA	NA	Pinus_thunbergii	475	16.8005306530512	475	0.212211909978781	NA	NA	NA	NA	NA	NA	-0.0142119099787807	144.04912653264	144.04912653264	NA	NA
PT	130	35.12	128.06	117	10	20	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.161492840350502	0	0.04	0.202639355341783	0.178506302409747	0.056451194131219	24	18.7333333333333	18.35	1.83863528470029	24	3.9114055610804	0.215774177943883	0.625524825344855	0.0119115406789982	Pinus_thunbergii	0.774013817019002	24	NA	NA	NA	NA	NA	NA	Pinus_thunbergii	600	19.3503454254751	600	0.202639355341783	NA	NA	NA	NA	NA	NA	-0.024133052932036	168.964125824958	168.964125824958	NA	NA
PT	1006	35.18	128.18	144	25	135	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.121681141439206	0	0.02	0.25782697686627	0.234019229979077	0.0568857041209242	16	NA	NA	NA	0	4.79279542293846	0.274294987744593	0.884480452606509	0.015174121593848	Pinus_thunbergii	0.835346344996872	16	NA	NA	NA	NA	NA	NA	Pinus_thunbergii	800	41.7673172498436	800	0.25782697686627	NA	NA	NA	NA	NA	NA	-0.023807746887193	331.606903347364	331.606903347364	NA	NA
PT	1008	35.17	128.07	131	10	135	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.0966079230278337	0	0.02	0.367158632662316	0.36	0.066154539352361	13	NA	NA	NA	0	5.79637516793461	0.388847059272209	1.16578446087781	0.0197539192961645	Pinus_thunbergii	1.37638750480729	13	NA	NA	NA	NA	NA	NA	Pinus_thunbergii	650	68.8193752403645	650	0.367158632662316	NA	NA	NA	NA	NA	NA	-0.00715863266231609	475.176746479917	475.176746479917	NA	NA
PT	177	36.85	126.27	60	16	153	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.110564195616702	0	0.04	0.179483454236951	0.187	0.0376918083115297	29	14.7896551724138	15.4	1.80165495895663	29	6.58403627295673	0.189370169810847	1.06542646498081	0.00553888515777831	Pinus_thunbergii	0.733730745218347	29	NA	NA	NA	NA	NA	NA	Pinus_thunbergii	725	18.3432686304587	725	0.179483454236951	NA	NA	NA	NA	NA	NA	0.00751654576304928	168.03461814344	168.03461814344	NA	NA
PT	134	34.51	127.1	46.5	15	190	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.198817631479379	0	0.04	0.194590917054214	0.175517805364584	0.0660283069511901	24	12.0541666666667	11.65	4.02254290831998	24	3.06783304338894	0.205693763628007	0.47723587916737	0.0144876349098969	Pinus_thunbergii	0.713750215941516	24	NA	NA	NA	NA	NA	NA	Pinus_thunbergii	600	17.8437553985379	600	0.194590917054214	NA	NA	NA	NA	NA	NA	-0.01907311168963	158.323189725495	158.323189725495	NA	NA
PT	1007	35.2	128.17	85	20	180	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.152565245582753	0	0.02	0.160223671784166	0.143500871077496	0.0439845471116321	40	NA	NA	NA	0	3.62331623364293	0.170570108626109	0.410047216098217	0.00790564916420215	Pinus_thunbergii	0.806497885057121	40	NA	NA	NA	NA	NA	NA	Pinus_thunbergii	2000	40.324894252856	2000	0.160223671784166	NA	NA	NA	NA	NA	NA	-0.01672280070667	386.338403942848	386.338403942848	NA	NA
PT	178	36.84	126.28	60	7	265	mono_N	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.267631644106966	0	0.04	0.209948207898996	0.178534310427996	0.092221485670937	32	14.325	14.1	4.74600001359379	32	2.24718605453895	0.214788359049997	0.30490707973904	0.0178919586180516	Pinus_thunbergii	1.10780725106475	32	NA	NA	NA	NA	NA	NA	Pinus_thunbergii	800	27.6951812766189	800	0.209948207898996	NA	NA	NA	NA	NA	NA	-0.031413897471	238.468811365583	238.468811365583	NA	NA
PxT	94	37.8	127.89	357	28	258	mono_B	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.26840003453784	0	0.04	0.143819157277464	0.118	0.0647646303520121	60	17.8616666666667	17.7	3.91282513856315	60	2.14142862743213	0.145984002019891	0.203033558106843	0.0093334794487127	Populus_x_tomentiglandulosa	0.97470818050828	60	NA	NA	NA	NA	NA	NA	Populus_x_tomentiglandulosa	1500	24.367704512707	1500	0.143819157277464	NA	NA	NA	NA	NA	NA	-0.0258191572774643	243.634445841987	243.634445841987	NA	NA
PxT	93	37.8	127.89	358	47	277	mono_B	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.254785514209008	0	0.04	0.137195880686773	0.116501072956432	0.0565766095182416	62	16.1548387096774	15.65	5.38737678857564	62	2.42690916259585	0.141804541960162	0.243162772409095	0.00783943332895141	Populus_x_tomentiglandulosa	0.916565939870129	62	NA	NA	NA	NA	NA	NA	Populus_x_tomentiglandulosa	1550	22.9141484967532	1550	0.137195880686773	NA	NA	NA	NA	NA	NA	-0.0206948077303409	233.40797061162	233.40797061162	NA	NA
PxT	92	37.8	127.89	361	31	283	mono_B	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.283473968623251	0	0.04	0.138240129243767	0.103	0.0639775306178906	63	16.3968253968254	15.1	5.3177113757211	63	2.08266169331923	0.139493369592469	0.197548748977947	0.00894939282299455	Populus_x_tomentiglandulosa	0.945580904220521	63	NA	NA	NA	NA	NA	NA	Populus_x_tomentiglandulosa	1575	23.639522605513	1575	0.138240129243767	NA	NA	NA	NA	NA	NA	-0.0352401292437668	240.076639166414	240.076639166414	NA	NA
PxT	12	37.8	127.89	356	34	255	mono_B	0.964580593730198	2	0.153102963325539	0.068329743858593	0.22088088593516	2	0.153102963325539	0.068329743858593	0.22088088593516	3	0.444273932001617	0.220286813591272	0.404395560275616	3	0.444273932001617	0.220286813591272	0.404395560275616	3	0.444273932001617	0.220286813591272	0.404395560275616	0.274807171148633	0.0182076390471917	0.04	0.133784956681035	0.102530483272049	0.0598091866991214	82	16.8560975609756	15.9	4.727803174262	82	2.1726419828255	0.136102091927981	0.182968309715617	0.00733075640570939	Populus_x_tomentiglandulosa	1.01213240299417	53	Quercus_mongolica	0.0997447813533125	28	Pinus_densiflora	0.040828138126053	1	Populus_x_tomentiglandulosa	2050	25.3033100748542	1325	0.15593219377859	2.49361953383281	700	0.0673474466585673	1.02070345315132	25	0.228	-0.0312544734089853	296.475706980754	245.035711831621	33.6437986975606	8.50701115394678
PxT	156	37.78	127.91	356	27	255	mono_B	1	1	0	0	NA	1	0	0	NA	2	0.158425644531523	0.07133915803332	0.228559891715266	2	0.158425644531523	0.07133915803332	0.228559891715266	3	0.181102775563092	0.0719171727638107	0.164846850368523	0.27359143846396	0.00455944684853155	0.04	0.142591163821606	0.11	0.065332068570293	50	15.974	14.9	5.38754459236245	50	2.10221093289552	0.144203365301343	0.217826319491354	0.0102905363972368	Populus_x_tomentiglandulosa	0.768869459048749	43	Quercus_mongolica	0.0206559716973529	4	Quercus_variabilis	0.00891976694170482	3	Populus_x_tomentiglandulosa	1250	19.2217364762187	1075	0.150885371553498	0.516399292433822	100	0.0810863737011343	0.222994173542621	75	0.0615277715073987	-0.0325911638216057	200.253549241668	188.576982747647	6.47459949792034	3.11797106288732
QAc	73	37	126.4	62	12.2	35	mono_B	0.973734367983873	2	0.121511239094217	0.0511514971818403	0.1753036620535	2	0.121511239094217	0.0511514971818403	0.1753036620535	3	0.137778074676726	0.0556388969316315	0.125411008139878	3	0.137778074676726	0.0556388969316315	0.125411008139878	5	1.03689929889087	0.597606664379216	0.644261758021268	0.293939869117055	0.0361688326095544	0.09	0.0988682941964482	0.074	0.0486288663499511	149	10.0234899328859	9.6	2.7996956702795	149	1.9200627322934	0.0978079814978157	0.11372874371977	0.00443086145707616	Quercus_aliena	0.517547544548709	108	Quercus_acutissima	0.498766318267386	26	Quercus_mongolica	0.094904372472294	8	Quercus_acutissima	1655.55555555556	5.75052827276344	1200	0.0781120989348001	5.54184798074874	288.888888888889	0.156284873031466	1.05449302746993	88.8888888888889	0.122900366150797	-0.0248682941964482	147.353981252583	73.1721294787411	53.6190479160574	11.2184250395342
QAc	32	36.46	126.75	172	10	25	mono_B	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.112611018516404	0	0.04	0.228287803941804	0.21	0.0475367165251179	28	19.8357142857143	19.6	1.17353984474144	28	4.73041126080962	0.242756344496194	0.629974754667472	0.0103076603907281	Quercus_acutissima	1.1460757765763	28	NA	NA	NA	NA	NA	NA	Quercus_acutissima	700	28.6518944144074	700	0.228287803941804	NA	NA	NA	NA	NA	NA	-0.0182878039418038	238.679079487626	238.679079487626	NA	NA
QAc	146	36.42	127.23	203	25	171	mono_B	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	3	0.132494102076782	0.0484141216425805	0.120601329006987	0.217191219254166	0.00693601024132935	0.04	0.224399315131707	0.215	0.082677666217837	19	17.1315789473684	17.7	5.13279787592378	19	2.87185425186136	0.235247055907747	0.527293013471105	0.0197477625997756	Quercus_acutissima	0.732891154581675	16	Quercus_mongolica	0.0106814150222053	2	Quercus_variabilis	0.00785398163397448	1	Quercus_acutissima	475	18.3222788645419	400	0.241498706000674	0.267035375555132	50	0.0824621125123532	0.196349540849362	25	0.1	-0.00939931513170658	157.555919560187	149.275942659126	3.32590600231125	2.26616523498385
QAc	71	37	126.39	54	18	42	mono_B	0.909492448238255	2	0.30371054253504	0.16463186967168	0.438161693580999	2	0.30371054253504	0.16463186967168	0.438161693580999	3	0.33619908057674	0.174193422309039	0.306021591096826	3	0.33619908057674	0.174193422309039	0.306021591096826	7	1.00057567251452	0.541789618825842	0.514194179520708	0.342508757125761	0.0364863863604568	0.04	0.108343007191084	0.07	0.0609808780329333	111	12.963963963964	12.8	1.29613360652455	111	1.62888256268404	0.101154578585484	0.111044443607913	0.00625722534212025	Quercus_acutissima	0.630592258400994	29	Quercus_aliena	0.271418682705054	66	Pinus_densiflora	0.089501618506283	11	Quercus_acutissima	2775	15.7648064600249	725	0.16639120915108	6.78546706762634	1650	0.0723607335339807	2.23754046265708	275	0.101782745456817	-0.0383430071910837	286.068456861664	148.800306905922	88.9892937990496	25.6449163450187
QAc	150	37.87	127.8	350	30	315	mono_B	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.1982799061767	0	0.02	0.108379702896806	0.094	0.0364688451512612	25	12.428	12.1	2.44634421126709	25	3.15056474676404	0.114635484506206	0.492831775003132	0.00769024262962926	Quercus_acutissima	0.230635312274314	25	NA	NA	NA	NA	NA	NA	Quercus_acutissima	1250	11.5317656137157	1250	0.108379702896806	NA	NA	NA	NA	NA	NA	-0.0143797028968063	128.929722148194	128.929722148194	NA	NA
QAc	68	35.03	127.61	139	9	45	mono_B	0.99810099371201	2	0.0137971816300647	0.00379080012621569	0.0199051255159386	2	0.0137971816300647	0.00379080012621569	0.0199051255159386	2	0.0137971816300647	0.00379080012621569	0.0199051255159386	2	0.0137971816300647	0.00379080012621569	0.0199051255159386	3	0.529507045364056	0.336719459019962	0.48197808346564	0.305782869612657	0.0297042027125356	0.04	0.167362391870952	0.145	0.0826256506773849	47	15.2574468085106	15.8	5.15455664524755	47	1.88642700766415	0.165041640952015	0.210854542738493	0.0134726084823595	Quercus_variabilis	0.813136855732319	25	Quercus_acutissima	0.218859052212333	21	Pinus_koraiensis	0.00196349540849362	1	Quercus_acutissima	1175	20.328421393308	625	0.203501154787878	5.47147630530832	525	0.115193419124201	0.0490873852123405	25	0.05	-0.0223623918709516	243.42227583449	177.207223344578	59.7175904889158	0.744969392292608
QAc	31	36.46	126.75	205	15	25	mono_B	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.152043369474562	0	0.04	0.256577119365344	0.27	0.0683779286432481	22	22.8045454545455	24.2	3.92082076838964	22	4.36358932606659	0.27263183594008	0.755084935955827	0.0139898585848618	Quercus_acutissima	1.13749216004852	22	NA	NA	NA	NA	NA	NA	Quercus_acutissima	550	28.4373040012131	550	0.256577119365344	NA	NA	NA	NA	NA	NA	0.0134228806346556	226.208553754045	226.208553754045	NA	NA
